-0.29720049,0.1166086,-11.178014044324048,-0.18125426303821568
-0.18716683,0.14536616,-19.372931404999242,-0.12558149258246987
-0.15051142,0.13646763,-21.510645696273,-0.10413877907098247
-0.23218555,0.11619216,-13.92929899025843,-0.14921877191150504
-0.23624584,0.14572756,-16.362904523517678,-0.15202286420122998
-0.14677816,0.13648244,-21.865274460635067,-0.10189754193123116
-0.15627554,0.1306371,-20.348317915152858,-0.10744928586202267
-0.14763572,0.13779881,-21.917345510033712,-0.10244266529488204
-0.25794722,0.14269417,-14.897548680993015,-0.16295386346382681
-0.13182558,0.13834224,-23.43912664684341,-0.0928019209921441
-0.1461306,0.1272529,-20.875619293555562,-0.10132249504935059
-0.23630326,0.13328983,-15.287434489428387,-0.15174084808505686
-0.18003517,0.14390394,-19.80440003128717,-0.12151889926666003
-0.16929762,0.13866726,-20.137923794511178,-0.1152412594025319
-0.22903601,0.12891917,-15.301098952407221,-0.14786201317258732
-0.27076345,0.14333334,-14.395902775206196,-0.16929152424601573
-0.29100615,0.11987222,-11.686097548853652,-0.1784222298815458
-0.15485811,0.13996462,-21.45818891507892,-0.10680139096042558
-0.15245574,0.13759426,-21.43277314296287,-0.10532155428853542
-0.23444386,0.14320949,-16.257337425656626,-0.15102587297202677
-0.27307464,0.13562565,-13.685614761676327,-0.17021398694880233
-0.11895893,0.11621046,-22.227863083250806,-0.08437267281376741
-0.2970859,0.11928065,-11.40140368767764,-0.1812632414527775
-0.12722483,0.11479734,-21.197282466670867,-0.08953708804930446
-0.22292677,0.14566508,-17.02040817371662,-0.14506927134748607
-0.24249772,0.12900147,-14.560905937298184,-0.15481564319537747
-0.29678576,0.10169397,-9.937056801378176,-0.18074440841287256
-0.21560738,0.12733365,-15.91992112817889,-0.14073517187047155
-0.25907951,0.14647714,-15.124828149616267,-0.16362087436335485
-0.1881774,0.13609654,-18.42043534256355,-0.12593504622172955
-0.21204843,0.1371487,-16.977521298955228,-0.13905455213824056
-0.23390598,0.14568253,-16.492926621178476,-0.1508083263150929
-0.23218108,0.14362678,-16.421625498975924,-0.14986185722223141
-0.25713396,0.12961085,-13.95323064113729,-0.16220932523220338
-0.29847009,0.09509091,-9.303989912990215,-0.18140682884182094
-0.27374102,0.14346174,-14.25907415775029,-0.1707466488547847
-0.14348792,0.1311497,-21.572111352236174,-0.09980518363765148
-0.21940991,0.12635429,-15.610061998940786,-0.14273889555743807
-0.29727508,0.11889417,-11.361889792151842,-0.18134197052372317
-0.14682754,0.13764119,-21.977705237045495,-0.10194920798684051
-0.24219992,0.13219942,-14.861311561554357,-0.1547452489026348
-0.16821791,0.13851002,-20.21451185138649,-0.11460865551077987
-0.28708036,0.13622001,-13.07137980621243,-0.17696298345355038
-0.20824095,0.14152773,-17.62056976441073,-0.1371099922817324
-0.23910446,0.14494778,-16.128330347881054,-0.15347408025990567
-0.24280118,0.13012908,-14.64558653942462,-0.15499988404664125
-0.27327774,0.14239189,-14.203788437560632,-0.17049138774857892
-0.19823648,0.13421804,-17.650559341992448,-0.1314756551492757
-0.23651439,0.14364943,-16.177560109386196,-0.15210615899109384
-0.1567199,0.13560267,-20.84400692694524,-0.10781242417398149
-0.11679757,0.11627338,-22.48720141422899,-0.08300219875174294
-0.29847127,0.10140374,-9.856168919295827,-0.18152695004260982
-0.13148789,0.14332029,-23.978672781842164,-0.09268828461535526
-0.23457948,0.13127676,-15.205344410608145,-0.1508030201805061
-0.16831161,0.13862578,-20.216144163490856,-0.1146656762795358
-0.188436,0.14196884,-18.96157008771463,-0.1262140621748289
-0.2714315,0.13608096,-13.807700245065906,-0.16942980955712153
-0.29697329,0.11572556,-11.117273322201413,-0.18112922571745374
-0.22212151,0.13079825,-15.877560678399195,-0.14427499057018034
-0.24102454,0.12835023,-14.58195586788568,-0.1540471676575853
-0.20787211,0.1418322,-17.68036393415755,-0.1369194734221235
-0.15409421,0.13960016,-21.484517663844976,-0.10634083768194887
-0.23322201,0.14709885,-16.640195425299847,-0.15049636234144054
-0.15423211,0.13878074,-21.384697795555255,-0.10640953320115422
