2.23723268,10.64794641,-0.8780878594648044,-2.2612201119784965
2.02940256,14.92209171,-0.833087150168144,-2.548904729191783
2.2918268,11.02729809,-0.869834830620898,-2.322211037148089
2.48070711,11.96520351,-0.8442018707431906,-2.529397682866205
2.01023782,15.15256726,-0.8323922972580983,-2.558001060790549
2.10576806,17.37190333,-0.8168336006899299,-2.982242256980032
2.2218892,13.3304752,-0.8391200518243638,-2.5191500105597235
2.00500511,18.16799362,-0.8166438447874467,-2.9689263537406667
2.45084772,8.90500917,-0.8872301265135104,-2.194236446443914
2.01210498,15.22819856,-0.8316318436202006,-2.566369741188617
1.70556903,16.09046626,-0.8431854561875476,-2.401168508980289
2.42965549,13.13819632,-0.8275165481555995,-2.6424519580432295
1.73937214,15.53250471,-0.8469399142791053,-2.384183859829468
2.0576208,16.45564959,-0.8173486058735471,-2.7599312359573798
2.12349078,12.17094495,-0.8647204597210386,-2.34158400632338
0.87526815,8.04643357,-0.9102842442268592,-1.6727864562049939
0.9605445,8.03986471,-0.913145987104476,-1.6854553915157036
2.08860424,16.54128336,-0.8156470250334381,-2.8104311114283465
2.08897442,16.57183305,-0.8153837936864361,-2.814653919631429
1.56623128,15.85987371,-0.8525728208102473,-2.2861939837191216
1.96938565,18.4809109,-0.8154586744855558,-2.9685017878161717
1.91389463,15.11381945,-0.8386306702568954,-2.47700073059518
2.05389581,12.4246711,-0.8655136692636077,-2.323294977213264
1.92520285,14.27542234,-0.8487474406716449,-2.4101114355135236
2.46583919,9.14190134,-0.8843334991470766,-2.2211091242522856
2.11187728,12.17218167,-0.865664524603713,-2.335301694014848
1.23375576,5.33941342,-0.9242517872423038,-1.7107356760388688
2.27691381,10.5843692,-0.8766440577096528,-2.2733798894019133
2.03216816,12.83612165,-0.8615829168794712,-2.3474563925465524
2.48102025,11.80514158,-0.8471817368041638,-2.510277606904455
2.4295322,14.58736608,-0.819123473262374,-2.888488313209673
2.05439386,12.25381158,-0.8665118632533566,-2.3078873787967464
