0.40775219,0.57215833,0.0024720007686838746,0.01145858332487892
0.38536265,0.58323107,0.0027716679349984097,0.012344233047060744
0.37860724,0.57477021,0.003305858378221622,0.011045181839267209
0.39943876,0.53916519,0.0025489740207223135,0.01162778767593629
0.37418304,0.57732906,0.0035974058950350926,0.01705130175043634
0.3947323,0.51609419,0.002681774764398885,0.01389467776095143
0.62089745,0.49599733,0.008511615150333409,0.029213113557521687
0.43612585,0.46437378,0.011806651173897197,0.03920750842033669
0.17015936,1.47723412,0.0024921327509558684,0.02399400160187666
0.12711059,1.4750722,0.001960041008986184,0.022589593400646608
0.16571349,1.48072513,0.00240799805208305,0.023797240246834786
