"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.019558,0.96801,-0.016038,0,5.4568,-1.8519,0
0.020252,0.96841,-0.025664,0,5.5256,-1.8519,0
0.020843,0.96942,-0.035377,0,5.5945,-1.8519,0
0.021323,0.97105,-0.045108,0,5.6633,-1.8519,0
0.021686,0.97331,-0.054781,0,5.7322,-1.8519,0
0.021922,0.97618,-0.064313,0,5.801,-1.8519,0
0.022023,0.97967,-0.073619,0,5.8698,-1.8519,0
0.021982,0.98378,-0.082611,0,5.9387,-1.8519,0
0.02179,0.98851,-0.091198,0,6.0075,-1.8519,0
0.021441,0.99388,-0.09929,0,6.0763,-1.8519,0
0.020929,0.99988,-0.10679,0,6.1452,-1.8519,0
0.020248,1.0065,-0.1136,0,6.214,-1.8519,0
0.019394,1.0138,-0.11962,0,6.2828,-1.8519,0
0.018364,1.0218,-0.12475,0,6.3517,-1.8519,0
0.01716,1.0305,-0.12887,0,6.4205,-1.8519,0
0.015782,1.0398,-0.13188,0,6.4894,-1.8519,0
0.014233,1.0497,-0.13367,0,6.5582,-1.8519,0
0.012522,1.0601,-0.13414,0,6.627,-1.8519,0
0.010667,1.0711,-0.1332,0,6.6959,-1.8519,0
0.0086891,1.0824,-0.13076,0,6.7647,-1.8519,0
0.0066102,1.094,-0.1268,0,6.8335,-1.8519,0
0.0044548,1.1057,-0.12128,0,6.9024,-1.8519,0
0.0022539,1.1174,-0.11422,0,6.9712,-1.8519,0
4.3081e-05,1.1289,-0.10568,0,7.04,-1.8519,0
-0.0021388,1.14,-0.095761,0,7.1089,-1.8519,0
-0.0042511,1.1505,-0.084604,0,7.1777,-1.8519,0
-0.0062525,1.1602,-0.072402,0,7.2466,-1.8519,0
-0.008103,1.1688,-0.059381,0,7.3154,-1.8519,0
-0.0097655,1.1763,-0.0458,0,7.3842,-1.8519,0
-0.011207,1.1825,-0.031935,0,7.4531,-1.8519,0
-0.012401,1.1871,-0.018066,0,7.5219,-1.8519,0
-0.01333,1.1903,-0.0044586,0,7.5907,-1.8519,0
-0.014002,1.1919,0.0086638,0,7.6596,-1.8519,0
-0.014446,1.192,0.021147,0,7.7284,-1.8519,0
-0.014679,1.1907,0.032893,0,7.7972,-1.8519,0
-0.014714,1.1881,0.043827,0,7.8661,-1.8519,0
-0.014567,1.1844,0.053894,0,7.9349,-1.8519,0
-0.014256,1.1796,0.063053,0,8.0037,-1.8519,0
-0.013803,1.1739,0.071282,0,8.0726,-1.8519,0
-0.013228,1.1674,0.078574,0,8.1414,-1.8519,0
-0.012553,1.1603,0.084935,0,8.2103,-1.8519,0
-0.011799,1.1526,0.090381,0,8.2791,-1.8519,0
-0.010983,1.1446,0.09494,0,8.3479,-1.8519,0
-0.010123,1.1363,0.098644,0,8.4168,-1.8519,0
-0.009241,1.1278,0.10153,0,8.4856,-1.8519,0
-0.0083541,1.1192,0.10365,0,8.5544,-1.8519,0
-0.007475,1.1106,0.10504,0,8.6233,-1.8519,0
-0.0066139,1.102,0.10574,0,8.6921,-1.8519,0
-0.0057805,1.0935,0.10581,0,8.7609,-1.8519,0
-0.0049836,1.0852,0.10529,0,8.8298,-1.8519,0
-0.0042307,1.0771,0.10422,0,8.8986,-1.8519,0
-0.0035281,1.0691,0.10263,0,8.9675,-1.8519,0
-0.0028808,1.0614,0.10056,0,9.0363,-1.8519,0
-0.0022931,1.054,0.098053,0,9.1051,-1.8519,0
-0.0017684,1.0468,0.095127,0,9.174,-1.8519,0
-0.0013098,1.0399,0.091812,0,9.2428,-1.8519,0
-0.00091954,1.0333,0.088131,0,9.3116,-1.8519,0
-0.00059967,1.027,0.084103,0,9.3805,-1.8519,0
-0.00035155,1.021,0.079748,0,9.4493,-1.8519,0
-0.00017615,1.0153,0.075081,0,9.5181,-1.8519,0
-7.4313e-05,1.0099,0.070119,0,9.587,-1.8519,0
-4.7157e-05,1.0048,0.064875,0,9.6558,-1.8519,0
-9.5703e-05,0.99994,0.059366,0,9.7247,-1.8519,0
-0.00022008,0.99544,0.053607,0,9.7935,-1.8519,0
-0.00041965,0.99123,0.047617,0,9.8623,-1.8519,0
-0.00067837,0.98689,0.041462,0,9.9312,-1.8519,0
0,0.98458,0.038357,0,10,-1.8519,0
-0.091911,1.1557,-0.043341,0,0.77594,-1.7088,0
-0.088598,1.1548,-0.041513,0,0.84478,-1.7088,0
-0.084368,1.1538,-0.040254,0,0.91362,-1.7088,0
-0.080165,1.1532,-0.039507,0,0.98245,-1.7088,0
-0.07601,1.153,-0.039214,0,1.0513,-1.7088,0
-0.071817,1.1531,-0.039318,0,1.1201,-1.7088,0
-0.067627,1.1536,-0.039743,0,1.189,-1.7088,0
-0.063539,1.1546,-0.0404,0,1.2578,-1.7088,0
-0.059655,1.1561,-0.041182,0,1.3266,-1.7088,0
-0.056059,1.1582,-0.041969,0,1.3955,-1.7088,0
-0.052817,1.1609,-0.042633,0,1.4643,-1.7088,0
-0.049959,1.1643,-0.04304,0,1.5331,-1.7088,0
-0.047529,1.1682,-0.043052,0,1.602,-1.7088,0
-0.045569,1.1727,-0.042536,0,1.6708,-1.7088,0
-0.044075,1.1775,-0.041367,0,1.7397,-1.7088,0
-0.043032,1.1828,-0.039438,0,1.8085,-1.7088,0
-0.042414,1.1882,-0.036662,0,1.8773,-1.7088,0
-0.042187,1.1937,-0.032979,0,1.9462,-1.7088,0
-0.042301,1.199,-0.028364,0,2.015,-1.7088,0
-0.042697,1.2041,-0.022822,0,2.0838,-1.7088,0
-0.043306,1.2087,-0.016396,0,2.1527,-1.7088,0
-0.044059,1.2127,-0.0091598,0,2.2215,-1.7088,0
-0.04489,1.216,-0.0012164,0,2.2903,-1.7088,0
-0.045738,1.2184,0.0073098,0,2.3592,-1.7088,0
-0.046519,1.2199,0.016285,0,2.428,-1.7088,0
-0.047152,1.2205,0.025573,0,2.4968,-1.7088,0
-0.047584,1.22,0.035034,0,2.5657,-1.7088,0
-0.04778,1.2186,0.044531,0,2.6345,-1.7088,0
-0.047715,1.2161,0.053934,0,2.7034,-1.7088,0
-0.047377,1.2127,0.063124,0,2.7722,-1.7088,0
-0.046761,1.2084,0.071994,0,2.841,-1.7088,0
-0.045871,1.2033,0.080449,0,2.9099,-1.7088,0
-0.044719,1.1974,0.088408,0,2.9787,-1.7088,0
-0.043321,1.1908,0.095806,0,3.0475,-1.7088,0
-0.0417,1.1836,0.10259,0,3.1164,-1.7088,0
-0.03988,1.1758,0.10872,0,3.1852,-1.7088,0
-0.037887,1.1676,0.11416,0,3.254,-1.7088,0
-0.035745,1.1591,0.11891,0,3.3229,-1.7088,0
-0.033481,1.1503,0.12296,0,3.3917,-1.7088,0
-0.031128,1.1412,0.1263,0,3.4606,-1.7088,0
-0.028714,1.132,0.12894,0,3.5294,-1.7088,0
-0.026261,1.1227,0.1309,0,3.5982,-1.7088,0
-0.023788,1.1133,0.13219,0,3.6671,-1.7088,0
-0.021312,1.104,0.13283,0,3.7359,-1.7088,0
-0.018849,1.0947,0.13284,0,3.8047,-1.7088,0
-0.016414,1.0855,0.13224,0,3.8736,-1.7088,0
-0.014016,1.0764,0.13106,0,3.9424,-1.7088,0
-0.011668,1.0675,0.12931,0,4.0112,-1.7088,0
-0.0093757,1.0588,0.12701,0,4.0801,-1.7088,0
-0.0071465,1.0502,0.12418,0,4.1489,-1.7088,0
-0.0049853,1.0419,0.12083,0,4.2178,-1.7088,0
-0.0028957,1.0338,0.11699,0,4.2866,-1.7088,0
-0.00088065,1.0259,0.11266,0,4.3554,-1.7088,0
0.0010581,1.0184,0.10785,0,4.4243,-1.7088,0
0.0029195,1.0111,0.10258,0,4.4931,-1.7088,0
0.0047027,1.0041,0.096849,0,4.5619,-1.7088,0
0.0064077,0.99752,0.090671,0,4.6308,-1.7088,0
0.0080349,0.99124,0.084049,0,4.6996,-1.7088,0
0.0095846,0.98533,0.076991,0,4.7684,-1.7088,0
0.011058,0.97981,0.069502,0,4.8373,-1.7088,0
0.012458,0.97469,0.061589,0,4.9061,-1.7088,0
0.013791,0.97001,0.053257,0,4.975,-1.7088,0
0.015054,0.96579,0.044517,0,5.0438,-1.7088,0
0.016243,0.96203,0.035384,0,5.1126,-1.7088,0
0.017359,0.95878,0.025873,0,5.1815,-1.7088,0
0.0184,0.95604,0.016007,0,5.2503,-1.7088,0
0.01937,0.95384,0.0058184,0,5.3191,-1.7088,0
0.020272,0.95218,-0.004654,0,5.388,-1.7088,0
0.021095,0.95105,-0.015361,0,5.4568,-1.7088,0
0.021816,0.95047,-0.026236,0,5.5256,-1.7088,0
0.022417,0.95043,-0.037203,0,5.5945,-1.7088,0
0.022891,0.95091,-0.048183,0,5.6633,-1.7088,0
0.023228,0.95193,-0.059096,0,5.7322,-1.7088,0
0.023419,0.95348,-0.069862,0,5.801,-1.7088,0
0.023455,0.95557,-0.080408,0,5.8698,-1.7088,0
0.023329,0.95825,-0.090659,0,5.9387,-1.7088,0
0.023032,0.96154,-0.10054,0,6.0075,-1.7088,0
0.022556,0.9655,-0.10998,0,6.0763,-1.7088,0
0.021896,0.97019,-0.11889,0,6.1452,-1.7088,0
0.021044,0.97566,-0.12718,0,6.214,-1.7088,0
0.019998,0.98196,-0.13473,0,6.2828,-1.7088,0
0.018752,0.98913,-0.14143,0,6.3517,-1.7088,0
0.017306,0.9972,-0.14714,0,6.4205,-1.7088,0
0.01566,1.0062,-0.15171,0,6.4894,-1.7088,0
0.013815,1.016,-0.15499,0,6.5582,-1.7088,0
0.011778,1.0266,-0.15684,0,6.627,-1.7088,0
0.0095658,1.0381,-0.15712,0,6.6959,-1.7088,0
0.0071995,1.0501,-0.1557,0,6.7647,-1.7088,0
0.0046999,1.0628,-0.15248,0,6.8335,-1.7088,0
0.0020937,1.0758,-0.14739,0,6.9024,-1.7088,0
-0.00058512,1.0891,-0.1404,0,6.9712,-1.7088,0
-0.0032956,1.1025,-0.13154,0,7.04,-1.7088,0
-0.0059914,1.1158,-0.12085,0,7.1089,-1.7088,0
-0.0086217,1.1287,-0.10847,0,7.1777,-1.7088,0
-0.011133,1.1411,-0.094564,0,7.2466,-1.7088,0
-0.01347,1.1527,-0.079372,0,7.3154,-1.7088,0
-0.01558,1.1632,-0.06318,0,7.3842,-1.7088,0
-0.017413,1.1725,-0.046319,0,7.4531,-1.7088,0
-0.018927,1.1803,-0.029152,0,7.5219,-1.7088,0
-0.020087,1.1865,-0.012058,0,7.5907,-1.7088,0
-0.02088,1.1909,0.0045918,0,7.6596,-1.7088,0
-0.02133,1.1935,0.020491,0,7.7284,-1.7088,0
-0.021481,1.1943,0.035447,0,7.7972,-1.7088,0
-0.021368,1.1935,0.049339,0,7.8661,-1.7088,0
-0.021011,1.1911,0.06208,0,7.9349,-1.7088,0
-0.020435,1.1874,0.07361,0,8.0037,-1.7088,0
-0.01967,1.1824,0.083895,0,8.0726,-1.7088,0
-0.018747,1.1763,0.092926,0,8.1414,-1.7088,0
-0.017699,1.1692,0.10072,0,8.2103,-1.7088,0
-0.016555,1.1615,0.1073,0,8.2791,-1.7088,0
-0.015342,1.1531,0.11271,0,8.3479,-1.7088,0
-0.014084,1.1442,0.11702,0,8.4168,-1.7088,0
-0.012811,1.135,0.12029,0,8.4856,-1.7088,0
-0.011544,1.1257,0.12258,0,8.5544,-1.7088,0
-0.010301,1.1162,0.12398,0,8.6233,-1.7088,0
-0.0090946,1.1067,0.12454,0,8.6921,-1.7088,0
-0.0079373,1.0973,0.12435,0,8.7609,-1.7088,0
-0.0068388,1.0881,0.12347,0,8.8298,-1.7088,0
-0.0058078,1.079,0.12195,0,8.8986,-1.7088,0
-0.0048506,1.0702,0.11986,0,8.9675,-1.7088,0
-0.0039722,1.0616,0.11724,0,9.0363,-1.7088,0
-0.0031767,1.0533,0.11414,0,9.1051,-1.7088,0
-0.0024669,1.0453,0.11061,0,9.174,-1.7088,0
-0.0018454,1.0377,0.10666,0,9.2428,-1.7088,0
-0.0013142,1.0303,0.10234,0,9.3116,-1.7088,0
-0.00087463,1.0233,0.097666,0,9.3805,-1.7088,0
-0.00052795,1.0165,0.092661,0,9.4493,-1.7088,0
-0.0002749,1.0101,0.087346,0,9.5181,-1.7088,0
-0.00011641,1.0041,0.081737,0,9.587,-1.7088,0
-5.3965e-05,0.9983,0.075852,0,9.6558,-1.7088,0
-8.9258e-05,0.99284,0.069707,0,9.7247,-1.7088,0
-0.00022315,0.98768,0.06332,0,9.7935,-1.7088,0
-0.00045586,0.9828,0.05671,0,9.8623,-1.7088,0
-0.00077069,0.97771,0.04995,0,9.9312,-1.7088,0
0,0.97498,0.046548,0,10,-1.7088,0
-0.10575,1.1659,-0.040806,0,0.77594,-1.5657,0
-0.1008,1.1636,-0.038952,0,0.84478,-1.5657,0
-0.094818,1.1612,-0.037912,0,0.91362,-1.5657,0
-0.088914,1.1594,-0.037624,0,0.98245,-1.5657,0
-0.083114,1.158,-0.038022,0,1.0513,-1.5657,0
-0.077335,1.1571,-0.039035,0,1.1201,-1.5657,0
-0.071641,1.1568,-0.040573,0,1.189,-1.5657,0
-0.06617,1.1572,-0.042516,0,1.2578,-1.5657,0
-0.06105,1.1584,-0.044722,0,1.3266,-1.5657,0
-0.056391,1.1605,-0.047024,0,1.3955,-1.5657,0
-0.052279,1.1635,-0.049242,0,1.4643,-1.5657,0
-0.048783,1.1674,-0.051178,0,1.5331,-1.5657,0
-0.045949,1.1723,-0.052628,0,1.602,-1.5657,0
-0.043803,1.178,-0.053391,0,1.6708,-1.5657,0
-0.042352,1.1845,-0.053273,0,1.7397,-1.5657,0
-0.041574,1.1915,-0.052102,0,1.8085,-1.5657,0
-0.041422,1.1989,-0.049736,0,1.8773,-1.5657,0
-0.041838,1.2066,-0.046077,0,1.9462,-1.5657,0
-0.042741,1.2141,-0.041072,0,2.015,-1.5657,0
-0.044035,1.2214,-0.034726,0,2.0838,-1.5657,0
-0.045612,1.2281,-0.0271,0,2.1527,-1.5657,0
-0.047356,1.2341,-0.018308,0,2.2215,-1.5657,0
-0.049154,1.239,-0.0085121,0,2.2903,-1.5657,0
-0.050918,1.2427,0.0020966,0,2.3592,-1.5657,0
-0.052542,1.2453,0.013314,0,2.428,-1.5657,0
-0.053912,1.2465,0.024941,0,2.4968,-1.5657,0
-0.054944,1.2463,0.036778,0,2.5657,-1.5657,0
-0.055594,1.2449,0.048635,0,2.6345,-1.5657,0
-0.055839,1.2421,0.060333,0,2.7034,-1.5657,0
-0.05567,1.2381,0.071713,0,2.7722,-1.5657,0
-0.055094,1.233,0.08263,0,2.841,-1.5657,0
-0.054126,1.2269,0.092964,0,2.9099,-1.5657,0
-0.052791,1.2198,0.10261,0,2.9787,-1.5657,0
-0.051121,1.2119,0.1115,0,3.0475,-1.5657,0
-0.049152,1.2032,0.11958,0,3.1164,-1.5657,0
-0.046925,1.194,0.12679,0,3.1852,-1.5657,0
-0.044483,1.1843,0.13313,0,3.254,-1.5657,0
-0.041865,1.1742,0.13858,0,3.3229,-1.5657,0
-0.039109,1.1638,0.14316,0,3.3917,-1.5657,0
-0.036256,1.1532,0.14687,0,3.4606,-1.5657,0
-0.033344,1.1424,0.14974,0,3.5294,-1.5657,0
-0.030401,1.1316,0.1518,0,3.5982,-1.5657,0
-0.027453,1.1208,0.15308,0,3.6671,-1.5657,0
-0.024522,1.11,0.15362,0,3.7359,-1.5657,0
-0.021627,1.0994,0.15344,0,3.8047,-1.5657,0
-0.018784,1.0889,0.15257,0,3.8736,-1.5657,0
-0.016005,1.0785,0.15106,0,3.9424,-1.5657,0
-0.013302,1.0684,0.14892,0,4.0112,-1.5657,0
-0.010683,1.0584,0.14618,0,4.0801,-1.5657,0
-0.0081521,1.0487,0.14287,0,4.1489,-1.5657,0
-0.0057153,1.0393,0.13901,0,4.2178,-1.5657,0
-0.0033751,1.0301,0.13461,0,4.2866,-1.5657,0
-0.0011332,1.0213,0.12969,0,4.3554,-1.5657,0
0.0010099,1.0127,0.12426,0,4.4243,-1.5657,0
0.0030541,1.0044,0.11833,0,4.4931,-1.5657,0
0.0050001,0.99648,0.11191,0,4.5619,-1.5657,0
0.0068491,0.98889,0.10501,0,4.6308,-1.5657,0
0.0086021,0.98166,0.097622,0,4.6996,-1.5657,0
0.010261,0.9748,0.089757,0,4.7684,-1.5657,0
0.011827,0.96834,0.08142,0,4.8373,-1.5657,0
0.013307,0.96228,0.072613,0,4.9061,-1.5657,0
0.014705,0.95664,0.063345,0,4.975,-1.5657,0
0.016021,0.95144,0.053625,0,5.0438,-1.5657,0
0.01725,0.94668,0.043475,0,5.1126,-1.5657,0
0.018391,0.94237,0.032916,0,5.1815,-1.5657,0
0.019442,0.93851,0.021983,0,5.2503,-1.5657,0
0.020405,0.9351,0.010724,0,5.3191,-1.5657,0
0.021283,0.93211,-0.00080716,0,5.388,-1.5657,0
0.022095,0.92954,-0.01254,0,5.4568,-1.5657,0
0.022816,0.92736,-0.024404,0,5.5256,-1.5657,0
0.023396,0.92559,-0.036333,0,5.5945,-1.5657,0
0.023832,0.92423,-0.04826,0,5.6633,-1.5657,0
0.024113,0.92329,-0.06013,0,5.7322,-1.5657,0
0.024228,0.92282,-0.0719,0,5.801,-1.5657,0
0.024169,0.92289,-0.083536,0,5.8698,-1.5657,0
0.023928,0.9236,-0.095003,0,5.9387,-1.5657,0
0.023499,0.92504,-0.10626,0,6.0075,-1.5657,0
0.022876,0.92733,-0.11725,0,6.0763,-1.5657,0
0.022054,0.93058,-0.12788,0,6.1452,-1.5657,0
0.021027,0.93486,-0.13806,0,6.214,-1.5657,0
0.019792,0.94023,-0.14762,0,6.2828,-1.5657,0
0.018345,0.94674,-0.15641,0,6.3517,-1.5657,0
0.016684,0.95439,-0.16425,0,6.4205,-1.5657,0
0.014807,0.96316,-0.17092,0,6.4894,-1.5657,0
0.012714,0.97299,-0.17624,0,6.5582,-1.5657,0
0.010408,0.98384,-0.18,0,6.627,-1.5657,0
0.007902,0.99561,-0.18202,0,6.6959,-1.5657,0
0.0052124,1.0082,-0.18212,0,6.7647,-1.5657,0
0.0023575,1.0215,-0.18016,0,6.8335,-1.5657,0
-0.00063798,1.0354,-0.17604,0,6.9024,-1.5657,0
-0.0037405,1.0497,-0.16968,0,6.9712,-1.5657,0
-0.006908,1.0643,-0.16106,0,7.04,-1.5657,0
-0.01009,1.079,-0.1502,0,7.1089,-1.5657,0
-0.01323,1.0937,-0.13718,0,7.1777,-1.5657,0
-0.016265,1.108,-0.12215,0,7.2466,-1.5657,0
-0.019128,1.1218,-0.10533,0,7.3154,-1.5657,0
-0.021751,1.1348,-0.086976,0,7.3842,-1.5657,0
-0.024068,1.1468,-0.067442,0,7.4531,-1.5657,0
-0.02602,1.1576,-0.047123,0,7.5219,-1.5657,0
-0.027556,1.1668,-0.026463,0,7.5907,-1.5657,0
-0.028627,1.1744,-0.0059459,0,7.6596,-1.5657,0
-0.029215,1.1801,0.013935,0,7.7284,-1.5657,0
-0.029367,1.1838,0.032793,0,7.7972,-1.5657,0
-0.029149,1.1857,0.050395,0,7.8661,-1.5657,0
-0.028607,1.1857,0.066588,0,7.9349,-1.5657,0
-0.027772,1.184,0.081264,0,8.0037,-1.5657,0
-0.026682,1.1807,0.094354,0,8.0726,-1.5657,0
-0.025379,1.176,0.10583,0,8.1414,-1.5657,0
-0.023909,1.17,0.11569,0,8.2103,-1.5657,0
-0.022314,1.163,0.12398,0,8.2791,-1.5657,0
-0.020633,1.1551,0.13075,0,8.3479,-1.5657,0
-0.018902,1.1465,0.13608,0,8.4168,-1.5657,0
-0.017158,1.1373,0.14006,0,8.4856,-1.5657,0
-0.015431,1.1277,0.1428,0,8.5544,-1.5657,0
-0.013745,1.1179,0.14439,0,8.6233,-1.5657,0
-0.012118,1.108,0.14495,0,8.6921,-1.5657,0
-0.010566,1.0981,0.14458,0,8.7609,-1.5657,0
-0.0091002,1.0882,0.14338,0,8.8298,-1.5657,0
-0.007731,1.0785,0.14143,0,8.8986,-1.5657,0
-0.0064652,1.069,0.13881,0,8.9675,-1.5657,0
-0.0053075,1.0597,0.13561,0,9.0363,-1.5657,0
-0.0042613,1.0508,0.13189,0,9.1051,-1.5657,0
-0.0033286,1.0421,0.12769,0,9.174,-1.5657,0
-0.0025112,1.0337,0.12306,0,9.2428,-1.5657,0
-0.00181,1.0257,0.11806,0,9.3116,-1.5657,0
-0.001226,1.018,0.1127,0,9.3805,-1.5657,0
-0.00075949,1.0106,0.10701,0,9.4493,-1.5657,0
-0.00041091,1.0035,0.10102,0,9.5181,-1.5657,0
-0.00018111,0.9968,0.094753,0,9.587,-1.5657,0
-7.1945e-05,0.99036,0.088223,0,9.6558,-1.5657,0
-8.5858e-05,0.98422,0.081448,0,9.7247,-1.5657,0
-0.00022464,0.97836,0.074446,0,9.7935,-1.5657,0
-0.0004897,0.97278,0.067235,0,9.8623,-1.5657,0
-0.00086449,0.96688,0.059886,0,9.9312,-1.5657,0
0,0.9637,0.056195,0,10,-1.5657,0
-0.12216,1.175,-0.03501,0,0.77594,-1.4226,0
-0.11504,1.1707,-0.033244,0,0.84478,-1.4226,0
-0.10677,1.1663,-0.032665,0,0.91362,-1.4226,0
-0.098653,1.1626,-0.033178,0,0.98245,-1.4226,0
-0.090702,1.1594,-0.034693,0,1.0513,-1.4226,0
-0.082832,1.1569,-0.037117,0,1.1201,-1.4226,0
-0.075145,1.1552,-0.040328,0,1.189,-1.4226,0
-0.067826,1.1544,-0.044172,0,1.2578,-1.4226,0
-0.061053,1.1549,-0.048462,0,1.3266,-1.4226,0
-0.054975,1.1566,-0.05298,0,1.3955,-1.4226,0
-0.049712,1.1596,-0.057479,0,1.4643,-1.4226,0
-0.045386,1.1641,-0.061684,0,1.5331,-1.4226,0
-0.042054,1.1699,-0.065299,0,1.602,-1.4226,0
-0.039736,1.1771,-0.068022,0,1.6708,-1.4226,0
-0.038451,1.1855,-0.06956,0,1.7397,-1.4226,0
-0.03816,1.1949,-0.069642,0,1.8085,-1.4226,0
-0.038793,1.205,-0.068039,0,1.8773,-1.4226,0
-0.040253,1.2155,-0.064581,0,1.9462,-1.4226,0
-0.042411,1.2262,-0.05917,0,2.015,-1.4226,0
-0.045116,1.2366,-0.051795,0,2.0838,-1.4226,0
-0.048196,1.2463,-0.042538,0,2.1527,-1.4226,0
-0.05147,1.255,-0.031574,0,2.2215,-1.4226,0
-0.054754,1.2623,-0.019161,0,2.2903,-1.4226,0
-0.057889,1.2681,-0.0056122,0,2.3592,-1.4226,0
-0.060741,1.2722,0.0087226,0,2.428,-1.4226,0
-0.063173,1.2744,0.023515,0,2.4968,-1.4226,0
-0.065059,1.2749,0.038482,0,2.5657,-1.4226,0
-0.066336,1.2735,0.053371,0,2.6345,-1.4226,0
-0.066988,1.2705,0.06795,0,2.7034,-1.4226,0
-0.067017,1.2659,0.082017,0,2.7722,-1.4226,0
-0.066447,1.2598,0.095399,0,2.841,-1.4226,0
-0.065312,1.2524,0.10795,0,2.9099,-1.4226,0
-0.063663,1.2438,0.11957,0,2.9787,-1.4226,0
-0.061555,1.2342,0.13015,0,3.0475,-1.4226,0
-0.059052,1.2239,0.13966,0,3.1164,-1.4226,0
-0.056221,1.2128,0.14806,0,3.1852,-1.4226,0
-0.053128,1.2012,0.15534,0,3.254,-1.4226,0
-0.04983,1.1892,0.16151,0,3.3229,-1.4226,0
-0.046379,1.177,0.1666,0,3.3917,-1.4226,0
-0.042835,1.1646,0.17064,0,3.4606,-1.4226,0
-0.039248,1.1521,0.17368,0,3.5294,-1.4226,0
-0.035656,1.1396,0.17577,0,3.5982,-1.4226,0
-0.03209,1.1272,0.17696,0,3.6671,-1.4226,0
-0.028577,1.1149,0.17729,0,3.7359,-1.4226,0
-0.025138,1.1027,0.17683,0,3.8047,-1.4226,0
-0.021792,1.0908,0.1756,0,3.8736,-1.4226,0
-0.01855,1.0791,0.17367,0,3.9424,-1.4226,0
-0.015424,1.0677,0.17106,0,4.0112,-1.4226,0
-0.01242,1.0565,0.16781,0,4.0801,-1.4226,0
-0.0095427,1.0457,0.16395,0,4.1489,-1.4226,0
-0.0067939,1.0351,0.15951,0,4.2178,-1.4226,0
-0.0041749,1.0248,0.15451,0,4.2866,-1.4226,0
-0.0016855,1.0148,0.14896,0,4.3554,-1.4226,0
0.00067574,1.0052,0.14287,0,4.4243,-1.4226,0
0.0029108,0.99586,0.13627,0,4.4931,-1.4226,0
0.0050223,0.98688,0.12915,0,4.5619,-1.4226,0
0.0070134,0.97825,0.12151,0,4.6308,-1.4226,0
0.0088872,0.96996,0.11338,0,4.6996,-1.4226,0
0.010647,0.96204,0.10473,0,4.7684,-1.4226,0
0.012297,0.95449,0.095597,0,4.8373,-1.4226,0
0.013841,0.94732,0.08597,0,4.9061,-1.4226,0
0.015287,0.94052,0.075865,0,4.975,-1.4226,0
0.016632,0.9341,0.065305,0,5.0438,-1.4226,0
0.017872,0.92804,0.054318,0,5.1126,-1.4226,0
0.019003,0.92235,0.042941,0,5.1815,-1.4226,0
0.020023,0.91698,0.031223,0,5.2503,-1.4226,0
0.020929,0.91192,0.01922,0,5.3191,-1.4226,0
0.021726,0.90714,0.0069913,0,5.388,-1.4226,0
0.02244,0.90263,-0.0054037,0,5.4568,-1.4226,0
0.023067,0.89836,-0.017924,0,5.5256,-1.4226,0
0.023573,0.89435,-0.030553,0,5.5945,-1.4226,0
0.023922,0.89069,-0.043269,0,5.6633,-1.4226,0
0.024083,0.88746,-0.056059,0,5.7322,-1.4226,0
0.024051,0.88482,-0.068943,0,5.801,-1.4226,0
0.023824,0.88292,-0.081943,0,5.8698,-1.4226,0
0.023402,0.88194,-0.09506,0,5.9387,-1.4226,0
0.022783,0.88205,-0.10826,0,6.0075,-1.4226,0
0.021968,0.88338,-0.12146,0,6.0763,-1.4226,0
0.020955,0.88602,-0.13451,0,6.1452,-1.4226,0
0.019744,0.89001,-0.14725,0,6.214,-1.4226,0
0.018331,0.89536,-0.15945,0,6.2828,-1.4226,0
0.016713,0.90202,-0.17088,0,6.3517,-1.4226,0
0.014886,0.90994,-0.18128,0,6.4205,-1.4226,0
0.012846,0.91903,-0.1904,0,6.4894,-1.4226,0
0.010586,0.92921,-0.19801,0,6.5582,-1.4226,0
0.008106,0.94038,-0.20387,0,6.627,-1.4226,0
0.0054108,0.95244,-0.20778,0,6.6959,-1.4226,0
0.0025105,0.9653,-0.20955,0,6.7647,-1.4226,0
-0.00058252,0.97886,-0.20901,0,6.8335,-1.4226,0
-0.0038483,0.99301,-0.20605,0,6.9024,-1.4226,0
-0.0072572,1.0076,-0.20055,0,6.9712,-1.4226,0
-0.01077,1.0226,-0.19247,0,7.04,-1.4226,0
-0.014336,1.0378,-0.18181,0,7.1089,-1.4226,0
-0.017896,1.053,-0.1686,0,7.1777,-1.4226,0
-0.021384,1.0682,-0.15296,0,7.2466,-1.4226,0
-0.024724,1.083,-0.13507,0,7.3154,-1.4226,0
-0.027839,1.0973,-0.11518,0,7.3842,-1.4226,0
-0.030648,1.1109,-0.093604,0,7.4531,-1.4226,0
-0.033078,1.1236,-0.070733,0,7.5219,-1.4226,0
-0.035061,1.1351,-0.047024,0,7.5907,-1.4226,0
-0.036535,1.1451,-0.022989,0,7.6596,-1.4226,0
-0.037434,1.1536,0.00079345,0,7.7284,-1.4226,0
-0.037739,1.1601,0.023738,0,7.7972,-1.4226,0
-0.037526,1.1647,0.04541,0,7.8661,-1.4226,0
-0.036884,1.1674,0.065541,0,7.9349,-1.4226,0
-0.035858,1.1682,0.083941,0,8.0037,-1.4226,0
-0.034491,1.1672,0.10047,0,8.0726,-1.4226,0
-0.032837,1.1646,0.11505,0,8.1414,-1.4226,0
-0.030953,1.1604,0.12766,0,8.2103,-1.4226,0
-0.028897,1.155,0.1383,0,8.2791,-1.4226,0
