-0.10397388,0.14059208,-0.07547375274376417,0.002806781133786848
-0.11256594,0.09782259,-0.05253858153287982,0.00259478820861678
-0.12410433,0.07652543,-0.04083427925623583,0.0026150029931972787
-0.11121774,0.09408274,-0.05061027671655329,0.0025568395464852607
-0.10619497,0.03374811,-0.01831187965170068,0.002258913741496599
-0.10751899,0.07857126,-0.042475329959183676,0.002427539591836735
-0.10843882,0.07540728,-0.04074418978684807,0.0024255550113378684
-0.10142111,0.14740253,-0.07921944948752835,0.002830962902494331
-0.11008986,0.08883262,-0.04786647820408163,0.0025113643537414965
-0.10349573,0.12913055,-0.06950035876643991,0.002705870657596372
-0.10711559,0.08088535,-0.04372238857142857,0.0024338432653061223
-0.10143691,0.14404599,-0.07747055236281179,0.002802424671201814
-0.10900805,0.09433797,-0.05082740313832199,0.002531143945578231
-0.10667179,0.03063962,-0.016615457912018138,0.0022581674376417234
-0.11190663,0.03438434,-0.018573535853061224,0.0023285282539682543
-0.10836251,0.03379549,-0.018303529434920633,0.0022845197278911567
-0.11078343,0.11008413,-0.05911486898866214,0.002646799637188209
-0.11284493,0.10053416,-0.05397274111564626,0.0026141280725623583
-0.10907879,0.0768352,-0.04149394193197278,0.0024382701133786847
-0.12239671,0.09947566,-0.053017441342403625,0.002712919365079365
-0.10141187,0.14710812,-0.07908756952380952,0.0028287214512471653
-0.11595134,0.09907754,-0.05304445220861678,0.0026440549659863945
-0.10594648,0.02886509,-0.01566460774058957,0.0022457790476190474
-0.1060922,0.03078511,-0.01670473573333333,0.002251521088435374
-0.13035576,0.13635289,-0.07172553157369616,0.0030657469387755103
-0.11152789,0.09899201,-0.053192544689342404,0.0025891789569161
-0.10338911,0.14892424,-0.0798732786213152,0.002867503310657596
-0.11582626,0.03545745,-0.01909363424217687,0.0023778713832199546
-0.12793916,0.07254172,-0.038606737523809526,0.002639319546485261
-0.10576549,0.08696675,-0.0470109817324263,0.0024514632199546483
-0.10691698,0.0385361,-0.02088845812063492,0.002277919455782313
-0.10889076,0.07502226,-0.04051729607256236,0.0024291145578231293
-0.10860544,0.08713686,-0.047008273433106575,0.002486666666666667
-0.1103609,0.09459412,-0.0509181196553288,0.002549548480725624
-0.11189312,0.11066844,-0.05939023334240363,0.00266401179138322
-0.11175519,0.09636827,-0.05179698760997732,0.0025764156009070293
-0.11850383,0.09310934,-0.049821458811791376,0.0026334927891156464
-0.11460481,0.08915601,-0.04787120968707483,0.002565561179138322
-0.10665326,0.14860126,-0.07950580518820861,0.002900659410430839
-0.10260497,0.14845433,-0.07969267132879819,0.002854345941043084
-0.11010435,0.08999698,-0.0484785827845805,0.002520657233560091
-0.10932385,0.0890874,-0.04802050068027211,0.0025059702494331067
-0.10608256,0.03084326,-0.016737664083446714,0.0022514750113378688
-0.11000221,0.09414347,-0.05068563793197279,0.002543287619047619
-0.11402667,0.04132732,-0.022280686786394558,0.0023693801360544216
-0.11446635,0.10995642,-0.05888766387301586,0.0026891918367346937
-0.10936009,0.08857655,-0.04774332219501133,0.0025039551927437645
-0.11617206,0.09762992,-0.05230358211337868,0.0026327042176870746
-0.10901779,0.04299884,-0.02326849838367347,0.002313962811791383
-0.10754286,0.07889622,-0.042646006820861684,0.0024291669841269843
-0.11247638,0.09816977,-0.052718548571428575,0.0025959314285714285
-0.11083361,0.1139969,-0.06118279998185942,0.0026729768707482995
-0.10334039,0.14658917,-0.07867301750566894,0.0028463731519274378
-0.11079029,0.03291084,-0.017794024384580498,0.002312686621315193
-0.10575674,0.13056394,-0.07014490846258503,0.0027437567346938778
-0.11145891,0.07861936,-0.042374515755102045,0.0024735424943310657
-0.11771869,0.10934291,-0.058390380426303845,0.0027247744217687073
-0.10669762,0.07632215,-0.04129148741950114,0.00240901768707483
-0.10885955,0.07458057,-0.04028265944671202,0.002426480725623583
-0.10888096,0.0345488,-0.018705629783219956,0.0022923388662131517
-0.10635609,0.13554721,-0.07269999998185941,0.002792451337868481
-0.11311211,0.11048258,-0.05923013191836734,0.0026764968707482994
-0.10426789,0.13620595,-0.07316011660770975,0.0027733866666666664
-0.10714435,0.14677585,-0.07853474507029479,0.0028896928798185944
