"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.0056946,1.0354,0.00522,0,3.6827,-4.046,0
-0.0053343,1.0351,0.0055487,0,3.7284,-4.046,0
-0.0049784,1.0348,0.0058743,0,3.7742,-4.046,0
-0.0046269,1.0345,0.0061956,0,3.82,-4.046,0
-0.0042795,1.0341,0.0065115,0,3.8658,-4.046,0
-0.0039364,1.0338,0.0068206,0,3.9116,-4.046,0
-0.0035972,1.0334,0.0071219,0,3.9573,-4.046,0
-0.0032621,1.033,0.007414,0,4.0031,-4.046,0
-0.0029308,1.0325,0.0076959,0,4.0489,-4.046,0
-0.0026033,1.0321,0.0079664,0,4.0947,-4.046,0
-0.0022796,1.0316,0.0082243,0,4.1404,-4.046,0
-0.0019596,1.0311,0.0084687,0,4.1862,-4.046,0
-0.0016433,1.0306,0.0086984,0,4.232,-4.046,0
-0.0013305,1.0301,0.0089124,0,4.2778,-4.046,0
-0.0010212,1.0295,0.0091098,0,4.3236,-4.046,0
-0.00071553,1.029,0.0092896,0,4.3693,-4.046,0
-0.00041332,1.0284,0.009451,0,4.4151,-4.046,0
-0.0001146,1.0278,0.0095931,0,4.4609,-4.046,0
0.00018065,1.0272,0.0097153,0,4.5067,-4.046,0
0.00047241,1.0266,0.0098167,0,4.5524,-4.046,0
0.00076069,1.026,0.0098968,0,4.5982,-4.046,0
0.0010455,1.0254,0.0099549,0,4.644,-4.046,0
0.0013267,1.0248,0.0099906,0,4.6898,-4.046,0
0.0016044,1.0241,0.010003,0,4.7356,-4.046,0
0.0018785,1.0235,0.0099931,0,4.7813,-4.046,0
0.0021489,1.0229,0.0099591,0,4.8271,-4.046,0
0.0024157,1.0222,0.0099014,0,4.8729,-4.046,0
0.0026787,1.0216,0.0098197,0,4.9187,-4.046,0
0.0029379,1.021,0.009714,0,4.9644,-4.046,0
0.0031933,1.0204,0.0095842,0,5.0102,-4.046,0
0.0034442,1.0198,0.0094306,0,5.056,-4.046,0
0.0036903,1.0192,0.0092532,0,5.1018,-4.046,0
0.0039328,1.0186,0.0090522,0,5.1476,-4.046,0
0.004172,1.018,0.0088278,0,5.1933,-4.046,0
0.0044072,1.0174,0.0085803,0,5.2391,-4.046,0
0.004638,1.0169,0.0083101,0,5.2849,-4.046,0
0.0048644,1.0164,0.0080177,0,5.3307,-4.046,0
0.0050862,1.0158,0.0077037,0,5.3764,-4.046,0
0.0053035,1.0154,0.0073687,0,5.4222,-4.046,0
0.0055161,1.0149,0.0070133,0,5.468,-4.046,0
0.0057239,1.0144,0.0066382,0,5.5138,-4.046,0
0.0059269,1.014,0.0062444,0,5.5596,-4.046,0
0.006125,1.0136,0.0058325,0,5.6053,-4.046,0
0.0063179,1.0132,0.0054036,0,5.6511,-4.046,0
0.0065057,1.0129,0.0049586,0,5.6969,-4.046,0
0.0066883,1.0126,0.0044986,0,5.7427,-4.046,0
0.0068655,1.0123,0.0040245,0,5.7884,-4.046,0
0.0070373,1.012,0.0035376,0,5.8342,-4.046,0
0.0072035,1.0118,0.0030389,0,5.88,-4.046,0
0.007364,1.0116,0.0025299,0,5.9258,-4.046,0
0.0075188,1.0115,0.0020116,0,5.9716,-4.046,0
0.0076678,1.0113,0.0014856,0,6.0173,-4.046,0
0.0078107,1.0112,0.000953,0,6.0631,-4.046,0
0.0079476,1.0112,0.00041536,0,6.1089,-4.046,0
0.0080784,1.0112,-0.00012593,0,6.1547,-4.046,0
0.0082029,1.0112,-0.00066942,0,6.2004,-4.046,0
0.008321,1.0112,-0.0012136,0,6.2462,-4.046,0
0.0084326,1.0113,-0.0017571,0,6.292,-4.046,0
0.0085377,1.0114,-0.0022983,0,6.3378,-4.046,0
0.0086362,1.0116,-0.0028358,0,6.3836,-4.046,0
0.0087279,1.0118,-0.003368,0,6.4293,-4.046,0
0.0088128,1.012,-0.0038933,0,6.4751,-4.046,0
0.0088908,1.0123,-0.0044103,0,6.5209,-4.046,0
0.0089619,1.0126,-0.0049174,0,6.5667,-4.046,0
0.0090259,1.0129,-0.0054131,0,6.6124,-4.046,0
0.0090829,1.0133,-0.0058959,0,6.6582,-4.046,0
0.0091328,1.0137,-0.0063644,0,6.704,-4.046,0
0.0091765,1.0141,-0.0068168,0,6.7498,-4.046,0
0.0092138,1.0146,-0.0072521,0,6.7956,-4.046,0
0.0092434,1.0151,-0.0076689,0,6.8413,-4.046,0
0.0092646,1.0156,-0.0080658,0,6.8871,-4.046,0
0.0092783,1.0161,-0.0084415,0,6.9329,-4.046,0
0.0092847,1.0167,-0.0087947,0,6.9787,-4.046,0
0.009284,1.0173,-0.0091243,0,7.0244,-4.046,0
0.0092759,1.0179,-0.0094292,0,7.0702,-4.046,0
0.0092606,1.0185,-0.0097083,0,7.116,-4.046,0
0.009238,1.0192,-0.0099609,0,7.1618,-4.046,0
0.0092082,1.0198,-0.010186,0,7.2076,-4.046,0
0.0091713,1.0205,-0.010383,0,7.2533,-4.046,0
0.0091273,1.0212,-0.010551,0,7.2991,-4.046,0
0.0090763,1.0219,-0.01069,0,7.3449,-4.046,0
0.0090185,1.0226,-0.010798,0,7.3907,-4.046,0
0.0089538,1.0233,-0.010877,0,7.4364,-4.046,0
0.0088825,1.024,-0.010926,0,7.4822,-4.046,0
0.0088047,1.0247,-0.010945,0,7.528,-4.046,0
0.0087204,1.0254,-0.010933,0,7.5738,-4.046,0
0.0086299,1.0261,-0.010891,0,7.6196,-4.046,0
0.0085333,1.0268,-0.01082,0,7.6653,-4.046,0
0.0084308,1.0275,-0.010719,0,7.7111,-4.046,0
0.0083225,1.0282,-0.01059,0,7.7569,-4.046,0
0.0082086,1.0289,-0.010432,0,7.8027,-4.046,0
0.0080894,1.0296,-0.010248,0,7.8484,-4.046,0
0.0079651,1.0302,-0.010037,0,7.8942,-4.046,0
0.0078358,1.0308,-0.0098012,0,7.94,-4.046,0
0.0077017,1.0314,-0.0095411,0,7.9858,-4.046,0
0.0075632,1.032,-0.0092581,0,8.0316,-4.046,0
0.0074203,1.0326,-0.0089536,0,8.0773,-4.046,0
0.0072734,1.0331,-0.008629,0,8.1231,-4.046,0
0.0071226,1.0336,-0.0082858,0,8.1689,-4.046,0
0.0069682,1.0341,-0.0079254,0,8.2147,-4.046,0
0.0068105,1.0346,-0.0075497,0,8.2604,-4.046,0
0.0066495,1.035,-0.0071602,0,8.3062,-4.046,0
0.0064856,1.0354,-0.0067587,0,8.352,-4.046,0
0.0063194,1.0358,-0.0063472,0,8.3978,-4.046,0
0.0061512,1.0361,-0.0059274,0,8.4436,-4.046,0
0.0059803,1.0364,-0.0055008,0,8.4893,-4.046,0
0.0058067,1.0367,-0.0050694,0,8.5351,-4.046,0
0.0056309,1.0369,-0.0046351,0,8.5809,-4.046,0
0.0054535,1.0371,-0.0041997,0,8.6267,-4.046,0
0.0052746,1.0373,-0.0037652,0,8.6724,-4.046,0
0.0050943,1.0375,-0.0033333,0,8.7182,-4.046,0
0.0049128,1.0376,-0.0029059,0,8.764,-4.046,0
0.0047302,1.0377,-0.0024848,0,8.8098,-4.046,0
0.0045467,1.0377,-0.0020716,0,8.8556,-4.046,0
0.0043625,1.0377,-0.0016682,0,8.9013,-4.046,0
0.0041775,1.0377,-0.0012759,0,8.9471,-4.046,0
0.003992,1.0377,-0.00089657,0,8.9929,-4.046,0
0.0038061,1.0376,-0.00053149,0,9.0387,-4.046,0
0.0036199,1.0375,-0.00018214,0,9.0844,-4.046,0
0.0034336,1.0374,0.00015017,0,9.1302,-4.046,0
0.0032471,1.0373,0.0004642,0,9.176,-4.046,0
0.0030607,1.0371,0.00075881,0,9.2218,-4.046,0
0.0028742,1.037,0.0010329,0,9.2676,-4.046,0
0.0026878,1.0368,0.0012855,0,9.3133,-4.046,0
0.0025015,1.0365,0.0015157,0,9.3591,-4.046,0
0.0023154,1.0363,0.0017227,0,9.4049,-4.046,0
0.0021294,1.0361,0.0019057,0,9.4507,-4.046,0
0.0019436,1.0358,0.002064,0,9.4964,-4.046,0
0.0017581,1.0356,0.0021972,0,9.5422,-4.046,0
0.0015728,1.0353,0.0023048,0,9.588,-4.046,0
0.0013878,1.035,0.0023863,0,9.6338,-4.046,0
0.0012031,1.0347,0.0024415,0,9.6796,-4.046,0
0.0010188,1.0344,0.0024701,0,9.7253,-4.046,0
0.00083473,1.0341,0.0024721,0,9.7711,-4.046,0
0.00065103,1.0339,0.0024474,0,9.8169,-4.046,0
0.00046764,1.0336,0.0023961,0,9.8627,-4.046,0
0.00028446,1.0333,0.0023183,0,9.9084,-4.046,0
0.00010359,1.033,0.0022158,0,9.9542,-4.046,0
0,1.0328,0.0021589,0,10,-4.046,0
-0.031024,1.033,-0.0044953,0,0.75288,-3.9506,0
-0.030966,1.0332,-0.0043101,0,0.79866,-3.9506,0
-0.030864,1.0333,-0.0041346,0,0.84444,-3.9506,0
-0.030741,1.0334,-0.0039686,0,0.89022,-3.9506,0
-0.030599,1.0335,-0.0038117,0,0.936,-3.9506,0
-0.030433,1.0336,-0.0036642,0,0.98177,-3.9506,0
-0.030244,1.0337,-0.0035262,0,1.0276,-3.9506,0
-0.030032,1.0338,-0.0033978,0,1.0733,-3.9506,0
-0.029797,1.0339,-0.003279,0,1.1191,-3.9506,0
-0.029541,1.034,-0.0031696,0,1.1649,-3.9506,0
-0.029265,1.0341,-0.0030696,0,1.2107,-3.9506,0
-0.028969,1.0342,-0.0029787,0,1.2564,-3.9506,0
-0.028654,1.0342,-0.0028966,0,1.3022,-3.9506,0
-0.028321,1.0343,-0.0028229,0,1.348,-3.9506,0
-0.027971,1.0344,-0.0027571,0,1.3938,-3.9506,0
-0.027605,1.0345,-0.0026988,0,1.4396,-3.9506,0
-0.027223,1.0345,-0.0026474,0,1.4853,-3.9506,0
-0.026827,1.0346,-0.0026022,0,1.5311,-3.9506,0
-0.026415,1.0347,-0.0025626,0,1.5769,-3.9506,0
-0.025991,1.0348,-0.0025278,0,1.6227,-3.9506,0
-0.025555,1.0349,-0.0024971,0,1.6684,-3.9506,0
-0.02511,1.035,-0.0024697,0,1.7142,-3.9506,0
-0.024655,1.0351,-0.0024446,0,1.76,-3.9506,0
-0.024192,1.0352,-0.002421,0,1.8058,-3.9506,0
-0.023721,1.0353,-0.0023978,0,1.8516,-3.9506,0
-0.023242,1.0354,-0.0023742,0,1.8973,-3.9506,0
-0.022758,1.0355,-0.0023491,0,1.9431,-3.9506,0
-0.022269,1.0357,-0.0023216,0,1.9889,-3.9506,0
-0.021775,1.0358,-0.0022906,0,2.0347,-3.9506,0
-0.021278,1.0359,-0.0022553,0,2.0804,-3.9506,0
-0.020778,1.036,-0.0022145,0,2.1262,-3.9506,0
-0.020276,1.0362,-0.0021675,0,2.172,-3.9506,0
-0.019772,1.0363,-0.0021131,0,2.2178,-3.9506,0
-0.019269,1.0365,-0.0020507,0,2.2636,-3.9506,0
-0.018765,1.0366,-0.0019791,0,2.3093,-3.9506,0
-0.018262,1.0368,-0.0018978,0,2.3551,-3.9506,0
-0.01776,1.0369,-0.0018058,0,2.4009,-3.9506,0
-0.017261,1.0371,-0.0017025,0,2.4467,-3.9506,0
-0.016763,1.0372,-0.0015872,0,2.4924,-3.9506,0
-0.016269,1.0374,-0.0014594,0,2.5382,-3.9506,0
-0.015778,1.0375,-0.0013184,0,2.584,-3.9506,0
-0.01529,1.0376,-0.001164,0,2.6298,-3.9506,0
-0.014807,1.0378,-0.00099571,0,2.6756,-3.9506,0
-0.014328,1.0379,-0.00081329,0,2.7213,-3.9506,0
-0.013854,1.038,-0.00061657,0,2.7671,-3.9506,0
-0.013385,1.0381,-0.00040545,0,2.8129,-3.9506,0
-0.012921,1.0382,-0.00017994,0,2.8587,-3.9506,0
-0.012463,1.0383,5.9886e-05,0,2.9044,-3.9506,0
-0.01201,1.0384,0.00031383,0,2.9502,-3.9506,0
-0.011563,1.0385,0.00058161,0,2.996,-3.9506,0
-0.011122,1.0385,0.00086283,0,3.0418,-3.9506,0
-0.010686,1.0385,0.001157,0,3.0876,-3.9506,0
-0.010256,1.0385,0.0014635,0,3.1333,-3.9506,0
-0.0098318,1.0385,0.0017817,0,3.1791,-3.9506,0
-0.0094136,1.0385,0.0021108,0,3.2249,-3.9506,0
-0.009001,1.0385,0.0024501,0,3.2707,-3.9506,0
-0.0085943,1.0384,0.0027985,0,3.3164,-3.9506,0
-0.0081931,1.0383,0.003155,0,3.3622,-3.9506,0
-0.0077975,1.0382,0.0035187,0,3.408,-3.9506,0
-0.0074073,1.0381,0.0038883,0,3.4538,-3.9506,0
-0.0070218,1.0379,0.0042624,0,3.4996,-3.9506,0
-0.0066411,1.0377,0.0046401,0,3.5453,-3.9506,0
-0.0062658,1.0375,0.0050202,0,3.5911,-3.9506,0
-0.0058963,1.0373,0.0054013,0,3.6369,-3.9506,0
-0.0055317,1.037,0.005782,0,3.6827,-3.9506,0
-0.0051717,1.0367,0.006161,0,3.7284,-3.9506,0
-0.0048163,1.0364,0.0065369,0,3.7742,-3.9506,0
-0.0044654,1.0361,0.0069081,0,3.82,-3.9506,0
-0.0041188,1.0357,0.0072734,0,3.8658,-3.9506,0
-0.0037763,1.0353,0.0076312,0,3.9116,-3.9506,0
-0.003438,1.0349,0.0079801,0,3.9573,-3.9506,0
-0.0031036,1.0345,0.0083189,0,4.0031,-3.9506,0
-0.002773,1.034,0.008646,0,4.0489,-3.9506,0
-0.0024462,1.0335,0.0089602,0,4.0947,-3.9506,0
-0.002123,1.033,0.0092603,0,4.1404,-3.9506,0
-0.0018035,1.0325,0.0095448,0,4.1862,-3.9506,0
-0.0014874,1.032,0.0098127,0,4.232,-3.9506,0
-0.0011748,1.0314,0.010063,0,4.2778,-3.9506,0
-0.00086561,1.0308,0.010294,0,4.3236,-3.9506,0
-0.00055974,1.0302,0.010505,0,4.3693,-3.9506,0
-0.00025719,1.0296,0.010695,0,4.4151,-3.9506,0
4.2063e-05,1.029,0.010862,0,4.4609,-3.9506,0
0.00033804,1.0284,0.011007,0,4.5067,-3.9506,0
0.00063073,1.0277,0.011129,0,4.5524,-3.9506,0
0.00092014,1.027,0.011225,0,4.5982,-3.9506,0
0.0012063,1.0264,0.011297,0,4.644,-3.9506,0
0.001489,1.0257,0.011343,0,4.6898,-3.9506,0
0.0017685,1.025,0.011363,0,4.7356,-3.9506,0
0.0020445,1.0243,0.011356,0,4.7813,-3.9506,0
0.0023171,1.0237,0.011322,0,4.8271,-3.9506,0
0.0025862,1.023,0.011261,0,4.8729,-3.9506,0
0.0028517,1.0223,0.011173,0,4.9187,-3.9506,0
0.0031136,1.0216,0.011057,0,4.9644,-3.9506,0
0.0033718,1.021,0.010913,0,5.0102,-3.9506,0
0.0036255,1.0203,0.010742,0,5.056,-3.9506,0
0.0038745,1.0196,0.010544,0,5.1018,-3.9506,0
0.00412,1.019,0.010318,0,5.1476,-3.9506,0
0.0043625,1.0184,0.010066,0,5.1933,-3.9506,0
0.0046011,1.0178,0.009787,0,5.2391,-3.9506,0
0.0048354,1.0172,0.0094822,0,5.2849,-3.9506,0
0.0050653,1.0166,0.0091518,0,5.3307,-3.9506,0
0.0052907,1.016,0.0087966,0,5.3764,-3.9506,0
0.0055117,1.0155,0.0084172,0,5.4222,-3.9506,0
0.005728,1.015,0.0080144,0,5.468,-3.9506,0
0.0059396,1.0145,0.007589,0,5.5138,-3.9506,0
0.0061464,1.014,0.0071418,0,5.5596,-3.9506,0
0.0063482,1.0136,0.006674,0,5.6053,-3.9506,0
0.006545,1.0132,0.0061865,0,5.6511,-3.9506,0
0.0067365,1.0128,0.0056803,0,5.6969,-3.9506,0
0.0069228,1.0124,0.0051567,0,5.7427,-3.9506,0
0.0071037,1.0121,0.004617,0,5.7884,-3.9506,0
0.0072791,1.0118,0.0040622,0,5.8342,-3.9506,0
0.0074489,1.0116,0.003494,0,5.88,-3.9506,0
0.0076129,1.0114,0.0029135,0,5.9258,-3.9506,0
0.007771,1.0112,0.0023223,0,5.9716,-3.9506,0
0.0079232,1.0111,0.0017219,0,6.0173,-3.9506,0
0.0080693,1.011,0.0011139,0,6.0631,-3.9506,0
0.0082092,1.0109,0.00049986,0,6.1089,-3.9506,0
0.0083429,1.0109,-0.00011862,0,6.1547,-3.9506,0
0.0084701,1.0109,-0.00073986,0,6.2004,-3.9506,0
0.0085907,1.0109,-0.0013622,0,6.2462,-3.9506,0
0.0087047,1.011,-0.0019838,0,6.292,-3.9506,0
0.0088119,1.0112,-0.0026031,0,6.3378,-3.9506,0
0.0089123,1.0113,-0.0032183,0,6.3836,-3.9506,0
0.0090057,1.0115,-0.0038277,0,6.4293,-3.9506,0
0.009092,1.0118,-0.0044294,0,6.4751,-3.9506,0
0.0091713,1.0121,-0.0050217,0,6.5209,-3.9506,0
0.0092433,1.0124,-0.0056029,0,6.5667,-3.9506,0
0.009308,1.0128,-0.0061711,0,6.6124,-3.9506,0
0.0093654,1.0132,-0.0067247,0,6.6582,-3.9506,0
0.0094155,1.0136,-0.0072619,0,6.704,-3.9506,0
0.0094591,1.0141,-0.0077808,0,6.7498,-3.9506,0
0.0094962,1.0146,-0.0082801,0,6.7956,-3.9506,0
0.0095251,1.0151,-0.0087582,0,6.8413,-3.9506,0
0.0095453,1.0157,-0.0092135,0,6.8871,-3.9506,0
0.0095577,1.0163,-0.0096444,0,6.9329,-3.9506,0
0.0095625,1.0169,-0.010049,0,6.9787,-3.9506,0
0.0095598,1.0175,-0.010427,0,7.0244,-3.9506,0
0.0095494,1.0182,-0.010777,0,7.0702,-3.9506,0
0.0095315,1.0189,-0.011096,0,7.116,-3.9506,0
0.009506,1.0196,-0.011385,0,7.1618,-3.9506,0
0.009473,1.0203,-0.011642,0,7.2076,-3.9506,0
0.0094325,1.0211,-0.011867,0,7.2533,-3.9506,0
0.0093847,1.0218,-0.012058,0,7.2991,-3.9506,0
0.0093295,1.0226,-0.012215,0,7.3449,-3.9506,0
0.0092672,1.0233,-0.012338,0,7.3907,-3.9506,0
0.0091978,1.0241,-0.012426,0,7.4364,-3.9506,0
0.0091215,1.0249,-0.012479,0,7.4822,-3.9506,0
0.0090383,1.0257,-0.012497,0,7.528,-3.9506,0
0.0089485,1.0265,-0.012479,0,7.5738,-3.9506,0
0.0088522,1.0272,-0.012427,0,7.6196,-3.9506,0
0.0087496,1.028,-0.012341,0,7.6653,-3.9506,0
0.0086409,1.0288,-0.01222,0,7.7111,-3.9506,0
0.0085262,1.0295,-0.012066,0,7.7569,-3.9506,0
0.0084059,1.0303,-0.01188,0,7.8027,-3.9506,0
0.00828,1.031,-0.011662,0,7.8484,-3.9506,0
0.0081488,1.0317,-0.011414,0,7.8942,-3.9506,0
0.0080126,1.0324,-0.011136,0,7.94,-3.9506,0
0.0078715,1.033,-0.010831,0,7.9858,-3.9506,0
0.0077259,1.0336,-0.010499,0,8.0316,-3.9506,0
0.007576,1.0342,-0.010142,0,8.0773,-3.9506,0
0.0074219,1.0348,-0.0097619,0,8.1231,-3.9506,0
0.0072641,1.0354,-0.0093602,0,8.1689,-3.9506,0
0.0071026,1.0359,-0.0089388,0,8.2147,-3.9506,0
0.0069378,1.0364,-0.0084997,0,8.2604,-3.9506,0
0.0067699,1.0368,-0.0080448,0,8.3062,-3.9506,0
0.0065991,1.0373,-0.0075761,0,8.352,-3.9506,0
0.0064262,1.0376,-0.0070961,0,8.3978,-3.9506,0
0.0062514,1.038,-0.0066067,0,8.4436,-3.9506,0
0.0060741,1.0383,-0.0061096,0,8.4893,-3.9506,0
0.0058941,1.0386,-0.0056072,0,8.5351,-3.9506,0
0.0057121,1.0388,-0.0051017,0,8.5809,-3.9506,0
0.0055287,1.039,-0.0045952,0,8.6267,-3.9506,0
0.005344,1.0392,-0.0040899,0,8.6724,-3.9506,0
0.0051581,1.0393,-0.003588,0,8.7182,-3.9506,0
0.0049712,1.0394,-0.0030916,0,8.764,-3.9506,0
0.0047835,1.0395,-0.0026027,0,8.8098,-3.9506,0
0.004595,1.0395,-0.0021233,0,8.8556,-3.9506,0
0.004406,1.0395,-0.0016555,0,8.9013,-3.9506,0
0.0042165,1.0395,-0.0012009,0,8.9471,-3.9506,0
0.0040268,1.0394,-0.00076145,0,8.9929,-3.9506,0
0.0038368,1.0393,-0.00033882,0,9.0387,-3.9506,0
0.0036468,1.0392,6.5393e-05,0,9.0844,-3.9506,0
0.0034569,1.039,0.0004497,0,9.1302,-3.9506,0
0.0032672,1.0388,0.00081271,0,9.176,-3.9506,0
0.0030776,1.0386,0.0011531,0,9.2218,-3.9506,0
0.0028882,1.0384,0.0014697,0,9.2676,-3.9506,0
0.0026991,1.0382,0.0017612,0,9.3133,-3.9506,0
0.0025102,1.0379,0.0020269,0,9.3591,-3.9506,0
0.0023216,1.0376,0.0022656,0,9.4049,-3.9506,0
0.0021333,1.0373,0.0024766,0,9.4507,-3.9506,0
0.0019454,1.037,0.0026591,0,9.4964,-3.9506,0
0.0017578,1.0367,0.0028126,0,9.5422,-3.9506,0
0.0015706,1.0364,0.0029365,0,9.588,-3.9506,0
0.0013838,1.036,0.0030304,0,9.6338,-3.9506,0
0.0011973,1.0357,0.003094,0,9.6796,-3.9506,0
0.0010112,1.0353,0.0031272,0,9.7253,-3.9506,0
0.00082555,1.035,0.0031297,0,9.7711,-3.9506,0
0.00064024,1.0346,0.0031015,0,9.8169,-3.9506,0
0.00045528,1.0343,0.0030428,0,9.8627,-3.9506,0
0.0002705,1.034,0.0029537,0,9.9084,-3.9506,0
8.8453e-05,1.0336,0.0028363,0,9.9542,-3.9506,0
0,1.0334,0.002771,0,10,-3.9506,0
-0.032033,1.0345,-0.0047813,0,0.75288,-3.8552,0
-0.031964,1.0346,-0.0045736,0,0.79866,-3.8552,0
-0.031846,1.0347,-0.0043777,0,0.84444,-3.8552,0
-0.031707,1.0348,-0.004193,0,0.89022,-3.8552,0
-0.031547,1.0349,-0.0040195,0,0.936,-3.8552,0
-0.031363,1.035,-0.0038572,0,0.98177,-3.8552,0
-0.031153,1.0351,-0.0037063,0,1.0276,-3.8552,0
-0.030919,1.0351,-0.003567,0,1.0733,-3.8552,0
-0.030661,1.0352,-0.0034392,0,1.1191,-3.8552,0
-0.03038,1.0353,-0.0033229,0,1.1649,-3.8552,0
-0.030078,1.0353,-0.0032178,0,1.2107,-3.8552,0
-0.029755,1.0354,-0.0031237,0,1.2564,-3.8552,0
-0.029412,1.0354,-0.0030402,0,1.3022,-3.8552,0
-0.029051,1.0355,-0.0029668,0,1.348,-3.8552,0
-0.028671,1.0356,-0.0029031,0,1.3938,-3.8552,0
-0.028274,1.0356,-0.0028484,0,1.4396,-3.8552,0
-0.027862,1.0357,-0.0028021,0,1.4853,-3.8552,0
-0.027434,1.0357,-0.0027634,0,1.5311,-3.8552,0
-0.026991,1.0358,-0.0027315,0,1.5769,-3.8552,0
-0.026534,1.0359,-0.0027055,0,1.6227,-3.8552,0
-0.026066,1.036,-0.0026846,0,1.6684,-3.8552,0
-0.025589,1.0361,-0.0026678,0,1.7142,-3.8552,0
-0.025102,1.0362,-0.002654,0,1.76,-3.8552,0
-0.024607,1.0363,-0.0026421,0,1.8058,-3.8552,0
-0.024104,1.0364,-0.0026309,0,1.8516,-3.8552,0
-0.023594,1.0365,-0.0026195,0,1.8973,-3.8552,0
-0.023079,1.0366,-0.0026065,0,1.9431,-3.8552,0
-0.022559,1.0367,-0.0025909,0,1.9889,-3.8552,0
-0.022035,1.0369,-0.0025714,0,2.0347,-3.8552,0
-0.021509,1.037,-0.0025469,0,2.0804,-3.8552,0
-0.020981,1.0372,-0.0025162,0,2.1262,-3.8552,0
-0.020451,1.0373,-0.0024781,0,2.172,-3.8552,0
-0.019921,1.0375,-0.0024317,0,2.2178,-3.8552,0
-0.019392,1.0377,-0.0023757,0,2.2636,-3.8552,0
-0.018863,1.0378,-0.0023092,0,2.3093,-3.8552,0
-0.018337,1.038,-0.0022312,0,2.3551,-3.8552,0
-0.017812,1.0382,-0.0021407,0,2.4009,-3.8552,0
-0.017291,1.0383,-0.0020369,0,2.4467,-3.8552,0
-0.016773,1.0385,-0.001919,0,2.4924,-3.8552,0
-0.01626,1.0387,-0.0017863,0,2.5382,-3.8552,0
-0.01575,1.0389,-0.0016382,0,2.584,-3.8552,0
-0.015246,1.039,-0.0014741,0,2.6298,-3.8552,0
-0.014747,1.0392,-0.0012936,0,2.6756,-3.8552,0
-0.014253,1.0393,-0.0010964,0,2.7213,-3.8552,0
-0.013765,1.0395,-0.00088225,0,2.7671,-3.8552,0
-0.013283,1.0396,-0.00065101,0,2.8129,-3.8552,0
-0.012808,1.0398,-0.00040266,0,2.8587,-3.8552,0
-0.012339,1.0399,-0.00013731,0,2.9044,-3.8552,0
-0.011877,1.04,0.00014486,0,2.9502,-3.8552,0
-0.011421,1.0401,0.00044354,0,2.996,-3.8552,0
-0.010972,1.0402,0.00075828,0,3.0418,-3.8552,0
-0.01053,1.0402,0.0010885,0,3.0876,-3.8552,0
-0.010094,1.0402,0.0014336,0,3.1333,-3.8552,0
-0.0096652,1.0403,0.0017927,0,3.1791,-3.8552,0
-0.0092429,1.0403,0.002165,0,3.2249,-3.8552,0
-0.008827,1.0402,0.0025494,0,3.2707,-3.8552,0
-0.0084176,1.0402,0.002945,0,3.3164,-3.8552,0
-0.0080143,1.0401,0.0033505,0,3.3622,-3.8552,0
-0.0076172,1.04,0.0037648,0,3.408,-3.8552,0
-0.007226,1.0399,0.0041864,0,3.4538,-3.8552,0
-0.00684,1.0397,0.0046137,0,3.4996,-3.8552,0
-0.0064592,1.0396,0.0050456,0,3.5453,-3.8552,0
-0.0060842,1.0394,0.0054808,0,3.5911,-3.8552,0
-0.0057152,1.0391,0.0059176,0,3.6369,-3.8552,0
-0.0053514,1.0389,0.0063544,0,3.6827,-3.8552,0
-0.0049925,1.0386,0.0067896,0,3.7284,-3.8552,0
-0.0046382,1.0382,0.0072216,0,3.7742,-3.8552,0
-0.0042885,1.0379,0.0076487,0,3.82,-3.8552,0
-0.0039432,1.0375,0.0080693,0,3.8658,-3.8552,0
-0.0036021,1.0371,0.0084816,0,3.9116,-3.8552,0
-0.0032651,1.0367,0.0088841,0,3.9573,-3.8552,0
-0.0029319,1.0362,0.0092752,0,4.0031,-3.8552,0
-0.0026026,1.0357,0.0096532,0,4.0489,-3.8552,0
-0.0022769,1.0352,0.010017,0,4.0947,-3.8552,0
-0.0019547,1.0347,0.010364,0,4.1404,-3.8552,0
-0.001636,1.0341,0.010694,0,4.1862,-3.8552,0
-0.0013205,1.0335,0.011005,0,4.232,-3.8552,0
-0.0010084,1.0329,0.011296,0,4.2778,-3.8552,0
-0.00069937,1.0323,0.011565,0,4.3236,-3.8552,0
-0.0003935,1.0317,0.011811,0,4.3693,-3.8552,0
-9.0723e-05,1.031,0.012033,0,4.4151,-3.8552,0
0.00020901,1.0303,0.012231,0,4.4609,-3.8552,0
0.0005057,1.0296,0.012402,0,4.5067,-3.8552,0
0.00079937,1.0289,0.012546,0,4.5524,-3.8552,0
0.00109,1.0282,0.012662,0,4.5982,-3.8552,0
0.0013776,1.0275,0.01275,0,4.644,-3.8552,0
0.0016621,1.0268,0.012809,0,4.6898,-3.8552,0
0.0019435,1.026,0.012837,0,4.7356,-3.8552,0
0.0022218,1.0253,0.012835,0,4.7813,-3.8552,0
0.0024968,1.0245,0.012803,0,4.8271,-3.8552,0
0.0027686,1.0238,0.012739,0,4.8729,-3.8552,0
0.003037,1.0231,0.012644,0,4.9187,-3.8552,0
0.003302,1.0223,0.012518,0,4.9644,-3.8552,0
0.0035634,1.0216,0.01236,0,5.0102,-3.8552,0
0.0038204,1.0209,0.012171,0,5.056,-3.8552,0
0.0040727,1.0202,0.01195,0,5.1018,-3.8552,0
0.0043217,1.0195,0.011699,0,5.1476,-3.8552,0
