"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0074949,1,0,0,-2.8908,-5,0.001
0.0075272,1,0,0,-3,-5,0.001
0.0076915,1,-0.00016884,0,-2.8908,-4.7956,0.001
0.0077242,1,0,0,-3,-4.7956,0.001
0.0073822,1.0002,0,0,-2.7816,-5,0.001
0.0075773,1.0002,-0.00035132,0,-2.7816,-4.7956,0.001
0.0082821,1.0001,-0.00034105,0,-2.8908,-4.5912,0.001
0.0083161,1,0,0,-3,-4.5912,0.001
0.0071687,1.0004,0,0,-2.6724,-5,0.001
0.0073614,1.0004,-0.00054622,0,-2.6724,-4.7956,0.001
0.0081642,1.0002,-0.00070981,0,-2.7816,-4.5912,0.001
0.0092772,1.0001,-0.00052027,0,-2.8908,-4.3867,0.001
0.009313,1,0,0,-3,-4.3867,0.001
0.0068509,1.0008,0,0,-2.5633,-5,0.001
0.0070403,1.0008,-0.00074452,0,-2.5633,-4.7956,0.001
0.0079417,1.0004,-0.0011038,0,-2.6724,-4.5912,0.001
0.0091536,1.0002,-0.001083,0,-2.7816,-4.3867,0.001
0.010699,1.0001,-0.00071004,0,-2.8908,-4.1823,0.001
0.010737,1,0,0,-3,-4.1823,0.001
0.006432,1.0012,0,0,-2.4541,-5,0.001
0.006617,1.0012,-0.00094204,0,-2.4541,-4.7956,0.001
0.0076109,1.0008,-0.0015047,0,-2.5633,-4.5912,0.001
0.0089207,1.0005,-0.0016844,0,-2.6724,-4.3867,0.001
0.010568,1.0002,-0.0014782,0,-2.7816,-4.1823,0.001
0.012579,1.0001,-0.00091376,0,-2.8908,-3.9779,0.001
0.012619,1,0,0,-3,-3.9779,0.001
0.0059141,1.0018,0,0,-2.3449,-5,0.001
0.0060937,1.0018,-0.0011358,0,-2.3449,-4.7956,0.001
0.007175,1.0013,-0.0019041,0,-2.4541,-4.5912,0.001
0.0085746,1.0008,-0.0022966,0,-2.5633,-4.3867,0.001
0.010321,1.0005,-0.0022995,0,-2.6724,-4.1823,0.001
0.012438,1.0002,-0.0019026,0,-2.7816,-3.9779,0.001
0.014953,1.0001,-0.0011347,0,-2.8908,-3.7735,0.001
0.014997,1,0,0,-3,-3.7735,0.001
0.0052975,1.0024,0,0,-2.2357,-5,0.001
0.0054706,1.0025,-0.0013236,0,-2.2357,-4.7956,0.001
0.0066361,1.0018,-0.0022962,0,-2.3449,-4.5912,0.001
0.0081182,1.0013,-0.002907,0,-2.4541,-4.3867,0.001
0.0099534,1.0009,-0.0031362,0,-2.5633,-4.1823,0.001
0.012172,1.0005,-0.0029604,0,-2.6724,-3.9779,0.001
0.0148,1.0002,-0.002363,0,-2.7816,-3.7735,0.001
0.017865,1.0001,-0.0013758,0,-2.8908,-3.569,0.001
0.017913,1,0,0,-3,-3.569,0.001
0.0045823,1.0032,0,0,-2.1265,-5,0.001
0.0047479,1.0032,-0.0015036,0,-2.1265,-4.7956,0.001
0.0059943,1.0025,-0.0026762,0,-2.2357,-4.5912,0.001
0.0075538,1.0019,-0.0035065,0,-2.3449,-4.3867,0.001
0.0094686,1.0014,-0.0039709,0,-2.4541,-4.1823,0.001
0.011777,1.001,-0.004039,0,-2.5633,-3.9779,0.001
0.014513,1.0006,-0.0036782,0,-2.6724,-3.7735,0.001
0.017699,1.0003,-0.0028661,0,-2.7816,-3.569,0.001
0.021366,1.0001,-0.0016398,0,-2.8908,-3.3646,0.001
0.021418,1,0,0,-3,-3.3646,0.001
0.0037706,1.004,0,0,-2.0173,-5,0.001
0.0039276,1.0041,-0.0016744,0,-2.0173,-4.7956,0.001
0.0052495,1.0033,-0.0030406,0,-2.1265,-4.5912,0.001
0.0068812,1.0027,-0.0040878,0,-2.2357,-4.3867,0.001
0.0088684,1.0021,-0.0047913,0,-2.3449,-4.1823,0.001
0.011256,1.0015,-0.005116,0,-2.4541,-3.9779,0.001
0.014084,1.001,-0.0050205,0,-2.5633,-3.7735,0.001
0.017386,1.0006,-0.0044631,0,-2.6724,-3.569,0.001
0.021185,1.0003,-0.0034172,0,-2.7816,-3.3646,0.001
0.02551,1.0001,-0.0019285,0,-2.8908,-3.1602,0.001
0.025567,1,0,0,-3,-3.1602,0.001
0.0028665,1.005,0,0,-1.9081,-5,0.001
0.0030137,1.005,-0.0018348,0,-1.9081,-4.7956,0.001
0.0044038,1.0042,-0.0033865,0,-2.0173,-4.5912,0.001
0.0061,1.0035,-0.0046457,0,-2.1265,-4.3867,0.001
0.0081525,1.0028,-0.0055876,0,-2.2357,-4.1823,0.001
0.01061,1.0022,-0.0061758,0,-2.3449,-3.9779,0.001
0.013518,1.0017,-0.0063626,0,-2.4541,-3.7735,0.001
0.016918,1.0011,-0.0060954,0,-2.5633,-3.569,0.001
0.020842,1.0007,-0.0053244,0,-2.6724,-3.3646,0.001
0.025313,1.0003,-0.0040206,0,-2.7816,-3.1602,0.001
0.030354,1.0001,-0.0022425,0,-2.8908,-2.9558,0.001
0.030416,1,0,0,-3,-2.9558,0.001
0.0018752,1.006,0,0,-1.799,-5,0.001
0.0020115,1.0061,-0.0019835,0,-1.799,-4.7956,0.001
0.0034611,1.0052,-0.0037114,0,-1.9081,-4.5912,0.001
0.0052122,1.0044,-0.0051757,0,-2.0173,-4.3867,0.001
0.00732,1.0037,-0.0063525,0,-2.1265,-4.1823,0.001
0.0098374,1.0031,-0.0072057,0,-2.2357,-3.9779,0.001
0.012815,1.0024,-0.007685,0,-2.3449,-3.7735,0.001
0.016299,1.0018,-0.0077299,0,-2.4541,-3.569,0.001
0.020331,1.0013,-0.0072766,0,-2.5633,-3.3646,0.001
0.024939,1.0008,-0.0062687,0,-2.6724,-3.1602,0.001
0.030141,1.0004,-0.0046779,0,-2.7816,-2.9558,0.001
0.035957,1.0001,-0.0025808,0,-2.8908,-2.7513,0.001
0.036023,1,0,0,-3,-2.7513,0.001
0.00080261,1.0071,0,0,-1.6898,-5,0.001
0.00092699,1.0072,-0.0021194,0,-1.6898,-4.7956,0.001
0.0024268,1.0063,-0.0040128,0,-1.799,-4.5912,0.001
0.0042217,1.0055,-0.0056738,0,-1.9081,-4.3867,0.001
0.0063727,1.0047,-0.00708,0,-2.0173,-4.1823,0.001
0.0089383,1.004,-0.0081963,0,-2.1265,-3.9779,0.001
0.011973,1.0034,-0.0089723,0,-2.2357,-3.7735,0.001
0.015529,1.0027,-0.0093433,0,-2.3449,-3.569,0.001
0.019652,1.002,-0.0092353,0,-2.4541,-3.3646,0.001
0.02438,1.0014,-0.0085744,0,-2.5633,-3.1602,0.001
0.029736,1.0008,-0.0072994,0,-2.6724,-2.9558,0.001
0.035729,1.0004,-0.0053872,0,-2.7816,-2.7513,0.001
0.042372,1.0001,-0.0029397,0,-2.8908,-2.5469,0.001
0.042441,1,0,0,-3,-2.5469,0.001
-0.0003446,1.0083,0,0,-1.5806,-5,0.001
-0.0002332,1.0083,-0.0022415,0,-1.5806,-4.7956,0.001
0.0013068,1.0074,-0.0042884,0,-1.6898,-4.5912,0.001
0.0031336,1.0066,-0.0061363,0,-1.799,-4.3867,0.001
0.0053142,1.0058,-0.0077645,0,-1.9081,-4.1823,0.001
0.0079133,1.0051,-0.0091398,0,-2.0173,-3.9779,0.001
0.010992,1.0044,-0.010213,0,-2.1265,-3.7735,0.001
0.014606,1.0037,-0.010917,0,-2.2357,-3.569,0.001
0.018807,1.0029,-0.011173,0,-2.3449,-3.3646,0.001
0.023638,1.0022,-0.010893,0,-2.4541,-3.1602,0.001
0.02913,1.0015,-0.0099942,0,-2.5633,-2.9558,0.001
0.035296,1.0009,-0.0084139,0,-2.6724,-2.7513,0.001
0.042133,1.0004,-0.0061409,0,-2.7816,-2.5469,0.001
0.049641,1.0001,-0.0033116,0,-2.8908,-2.3425,0.001
0.049711,1,0,0,-3,-2.3425,0.001
-0.0015593,1.0095,0,0,-1.4714,-5,0.001
-0.0014619,1.0096,-0.0023488,0,-1.4714,-4.7956,0.001
0.00010785,1.0086,-0.004536,0,-1.5806,-4.5912,0.001
0.0019542,1.0078,-0.0065596,0,-1.6898,-4.3867,0.001
0.0041499,1.0071,-0.0084008,0,-1.799,-4.1823,0.001
0.0067661,1.0063,-0.010029,0,-1.9081,-3.9779,0.001
0.0098708,1.0056,-0.011396,0,-2.0173,-3.7735,0.001
0.013527,1.0049,-0.012437,0,-2.1265,-3.569,0.001
0.017792,1.0041,-0.013068,0,-2.2357,-3.3646,0.001
0.022712,1.0032,-0.013194,0,-2.3449,-3.1602,0.001
0.028323,1.0024,-0.012712,0,-2.4541,-2.9558,0.001
0.034647,1.0016,-0.011534,0,-2.5633,-2.7513,0.001
0.041679,1.0009,-0.0096014,0,-2.6724,-2.5469,0.001
0.049398,1.0004,-0.006924,0,-2.7816,-2.3425,0.001
0.057784,1.0001,-0.0036844,0,-2.8908,-2.1381,0.001
0.057852,1,0,0,-3,-2.1381,0.001
-0.0028336,1.0108,0,0,-1.3622,-5,0.001
-0.0027512,1.0109,-0.0024403,0,-1.3622,-4.7956,0.001
-0.0011627,1.0099,-0.0047537,0,-1.4714,-4.5912,0.001
0.00069027,1.0091,-0.0069404,0,-1.5806,-4.3867,0.001
0.0028858,1.0084,-0.0089839,0,-1.6898,-4.1823,0.001
0.0055016,1.0077,-0.010857,0,-1.799,-3.9779,0.001
0.0086132,1.007,-0.012514,0,-1.9081,-3.7735,0.001
0.012292,1.0062,-0.013891,0,-2.0173,-3.569,0.001
0.016602,1.0054,-0.014904,0,-2.1265,-3.3646,0.001
0.021596,1.0045,-0.015451,0,-2.2357,-3.1602,0.001
0.027314,1.0035,-0.015418,0,-2.3449,-2.9558,0.001
0.03378,1.0026,-0.014691,0,-2.4541,-2.7513,0.001
0.040995,1.0017,-0.01318,0,-2.5633,-2.5469,0.001
0.048934,1.0009,-0.010839,0,-2.6724,-2.3425,0.001
0.057546,1.0004,-0.0077112,0,-2.7816,-2.1381,0.001
0.066785,1.0001,-0.0040397,0,-2.8908,-1.9336,0.001
0.066847,1,0,0,-3,-1.9336,0.001
-0.0041593,1.0121,0,0,-1.253,-5,0.001
-0.0040928,1.0122,-0.0025153,0,-1.253,-4.7956,0.001
-0.0024968,1.0113,-0.0049397,0,-1.3622,-4.5912,0.001
-0.00065066,1.0105,-0.0072754,0,-1.4714,-4.3867,0.001
0.001529,1.0098,-0.0095091,0,-1.5806,-4.1823,0.001
0.0041263,1.0091,-0.011617,0,-1.6898,-3.9779,0.001
0.007224,1.0084,-0.013557,0,-1.799,-3.7735,0.001
0.010902,1.0077,-0.015268,0,-1.9081,-3.569,0.001
0.015235,1.0068,-0.016666,0,-2.0173,-3.3646,0.001
0.020283,1.0059,-0.017645,0,-2.1265,-3.1602,0.001
0.026094,1.0049,-0.018083,0,-2.2357,-2.9558,0.001
0.032692,1.0038,-0.017848,0,-2.3449,-2.7513,0.001
0.040081,1.0027,-0.016817,0,-2.4541,-2.5469,0.001
0.048235,1.0017,-0.014904,0,-2.5633,-2.3425,0.001
0.057092,1.0009,-0.012089,0,-2.6724,-2.1381,0.001
0.066568,1.0004,-0.0084644,0,-2.7816,-1.9336,0.001
0.07658,1.0001,-0.0043521,0,-2.8908,-1.7292,0.001
0.07663,1,0,0,-3,-1.7292,0.001
-0.0055276,1.0134,0,0,-1.1438,-5,0.001
-0.0054778,1.0136,-0.002573,0,-1.1438,-4.7956,0.001
-0.0038859,1.0126,-0.0050922,0,-1.253,-4.5912,0.001
-0.0020603,1.0119,-0.0075619,0,-1.3622,-4.3867,0.001
8.7394e-05,1.0112,-0.0099718,0,-1.4714,-4.1823,0.001
0.0026473,1.0106,-0.012303,0,-1.5806,-3.9779,0.001
0.0057096,1.01,-0.014517,0,-1.6898,-3.7735,0.001
0.0093634,1.0093,-0.016557,0,-1.799,-3.569,0.001
0.013693,1.0085,-0.01834,0,-1.9081,-3.3646,0.001
0.018771,1.0076,-0.019759,0,-2.0173,-3.1602,0.001
0.024653,1.0065,-0.020685,0,-2.1265,-2.9558,0.001
0.031371,1.0053,-0.020971,0,-2.2357,-2.7513,0.001
0.038928,1.004,-0.020469,0,-2.3449,-2.5469,0.001
0.047295,1.0028,-0.019053,0,-2.4541,-2.3425,0.001
0.056405,1.0017,-0.016653,0,-2.5633,-2.1381,0.001
0.066151,1.0009,-0.013292,0,-2.6724,-1.9336,0.001
0.076402,1.0003,-0.0091308,0,-2.7816,-1.7292,0.001
0.087033,1.0001,-0.0045877,0,-2.8908,-1.5248,0.001
0.087065,1,0,0,-3,-1.5248,0.001
-0.0069291,1.0148,0,0,-1.0347,-5,0.001
-0.0068969,1.015,-0.0026129,0,-1.0347,-4.7956,0.001
-0.0053211,1.0141,-0.00521,0,-1.1438,-4.5912,0.001
-0.0035296,1.0134,-0.0077973,0,-1.253,-4.3867,0.001
-0.0014303,1.0128,-0.010368,0,-1.3622,-4.1823,0.001
0.0010729,1.0122,-0.012908,0,-1.4714,-3.9779,0.001
0.0040771,1.0117,-0.015385,0,-1.5806,-3.7735,0.001
0.0076809,1.0111,-0.017747,0,-1.6898,-3.569,0.001
0.011979,1.0103,-0.019913,0,-1.799,-3.3646,0.001
0.017058,1.0094,-0.021777,0,-1.9081,-3.1602,0.001
0.022986,1.0083,-0.023204,0,-2.0173,-2.9558,0.001
0.029804,1.007,-0.024037,0,-2.1265,-2.7513,0.001
0.03752,1.0056,-0.024104,0,-2.2357,-2.5469,0.001
0.046103,1.0042,-0.023245,0,-2.3449,-2.3425,0.001
0.055476,1.0028,-0.021339,0,-2.4541,-2.1381,0.001
0.065516,1.0016,-0.01835,0,-2.5633,-1.9336,0.001
0.076059,1.0007,-0.014365,0,-2.6724,-1.7292,0.001
0.08692,1.0002,-0.0096396,0,-2.7816,-1.5248,0.001
0.097915,1,-0.0047074,0,-2.8908,-1.3204,0.001
0.09792,1,0,0,-3,-1.3204,0.001
-0.0083542,1.0162,0,0,-0.92548,-5,0.001
-0.0083405,1.0164,-0.0026343,0,-0.92548,-4.7956,0.001
-0.0067926,1.0155,-0.0052919,0,-1.0347,-4.5912,0.001
-0.0050491,1.0149,-0.0079794,0,-1.1438,-4.3867,0.001
-0.0030144,1.0144,-0.010694,0,-1.253,-4.1823,0.001
-0.00058766,1.0139,-0.013427,0,-1.3622,-3.9779,0.001
0.0023354,1.0135,-0.016154,0,-1.4714,-3.7735,0.001
0.0058623,1.013,-0.018826,0,-1.5806,-3.569,0.001
0.0101,1.0123,-0.021371,0,-1.6898,-3.3646,0.001
0.015148,1.0114,-0.023683,0,-1.799,-3.1602,0.001
0.021089,1.0103,-0.025623,0,-1.9081,-2.9558,0.001
0.027981,1.009,-0.027023,0,-2.0173,-2.7513,0.001
0.03584,1.0075,-0.027695,0,-2.1265,-2.5469,0.001
0.044638,1.0058,-0.027444,0,-2.2357,-2.3425,0.001
0.054288,1.0041,-0.026104,0,-2.3449,-2.1381,0.001
0.064651,1.0026,-0.023575,0,-2.4541,-1.9336,0.001
0.075532,1.0013,-0.01988,0,-2.5633,-1.7292,0.001
0.086698,1.0005,-0.015197,0,-2.6724,-1.5248,0.001
0.097895,1,-0.0099095,0,-2.7816,-1.3204,0.001
0.1089,0.99996,-0.0046572,0,-2.8908,-1.116,0.001
0.10887,1,0,0,-3,-1.116,0.001
-0.0097924,1.0176,0,0,-0.81629,-5,0.001
-0.0097983,1.0179,-0.0026367,0,-0.81629,-4.7956,0.001
-0.0082906,1.017,-0.0053371,0,-0.92548,-4.5912,0.001
-0.0066085,1.0164,-0.0081067,0,-1.0347,-4.3867,0.001
-0.0046546,1.016,-0.010946,0,-1.1438,-4.1823,0.001
-0.0023238,1.0157,-0.013855,0,-1.253,-3.9779,0.001
0.00049434,1.0154,-0.016814,0,-1.3622,-3.7735,0.001
0.0039164,1.015,-0.019785,0,-1.4714,-3.569,0.001
0.008061,1.0144,-0.0227,0,-1.5806,-3.3646,0.001
0.013043,1.0137,-0.025458,0,-1.6898,-3.1602,0.001
0.018962,1.0126,-0.02792,0,-1.799,-2.9558,0.001
0.025894,1.0113,-0.02991,0,-1.9081,-2.7513,0.001
0.033872,1.0097,-0.031219,0,-2.0173,-2.5469,0.001
0.042875,1.0078,-0.031624,0,-2.1265,-2.3425,0.001
0.052815,1.0058,-0.030914,0,-2.2357,-2.1381,0.001
0.063533,1.0039,-0.028929,0,-2.3449,-1.9336,0.001
0.074803,1.0022,-0.025618,0,-2.4541,-1.7292,0.001
0.086348,1.0009,-0.021089,0,-2.5633,-1.5248,0.001
0.097847,1.0001,-0.015662,0,-2.6724,-1.3204,0.001
0.10901,0.99984,-0.0098281,0,-2.7816,-1.116,0.001
0.1195,0.99989,-0.0044262,0,-2.8908,-0.91153,0.001
0.11941,1,0,0,-3,-0.91153,0.001
-0.011263,1.0193,-0.0026129,0,-0.70711,-4.7956,0.001
-0.011233,1.019,0,0,-0.70711,-5,0.001
-0.0098048,1.0185,-0.005345,0,-0.81629,-4.5912,0.001
-0.0081971,1.018,-0.0081779,0,-0.92548,-4.3867,0.001
-0.0063398,1.0177,-0.011123,0,-1.0347,-4.1823,0.001
-0.0041243,1.0175,-0.014187,0,-1.1438,-3.9779,0.001
-0.0014348,1.0173,-0.017359,0,-1.253,-3.7735,0.001
0.0018536,1.0171,-0.020612,0,-1.3622,-3.569,0.001
0.0058713,1.0167,-0.023885,0,-1.4714,-3.3646,0.001
0.010749,1.0161,-0.027085,0,-1.5806,-3.1602,0.001
0.016605,1.0151,-0.030074,0,-1.6898,-2.9558,0.001
0.023538,1.0138,-0.032672,0,-1.799,-2.7513,0.001
0.031602,1.0121,-0.034652,0,-1.9081,-2.5469,0.001
0.040792,1.0101,-0.035761,0,-2.0173,-2.3425,0.001
0.051025,1.0078,-0.035744,0,-2.1265,-2.1381,0.001
0.062128,1.0055,-0.034381,0,-2.2357,-1.9336,0.001
0.073845,1.0033,-0.031548,0,-2.3449,-1.7292,0.001
0.08585,1.0015,-0.027268,0,-2.4541,-1.5248,0.001
0.097755,1.0003,-0.021801,0,-2.5633,-1.3204,0.001
0.1092,0.99966,-0.015579,0,-2.6724,-1.116,0.001
0.11978,0.99961,-0.0093701,0,-2.7816,-0.91153,0.001
0.12912,0.99984,-0.0039392,1.4754e-20,-2.8908,-0.70711,0.001
0.12903,1,0,0,-3,-0.70711,0.001
-0.011331,1.02,-0.0052911,0,-0.70711,-4.5912,0.001
-0.012711,1.0207,-0.0025385,-2.9847e-22,-0.5992,-4.7994,0.001
-0.012662,1.0204,0,2.9177e-23,-0.59832,-5,0.001
-0.0098038,1.0196,-0.0081924,0,-0.81629,-4.3867,0.001
-0.008058,1.0194,-0.011222,0,-0.92548,-4.1823,0.001
-0.0059767,1.0193,-0.014419,0,-1.0347,-3.9779,0.001
-0.0034394,1.0193,-0.017784,0,-1.1438,-3.7735,0.001
-0.00031387,1.0193,-0.021297,0,-1.253,-3.569,0.001
0.0035417,1.0191,-0.024912,0,-1.3622,-3.3646,0.001
0.0082736,1.0187,-0.028545,0,-1.4714,-3.1602,0.001
0.014023,1.0179,-0.032063,0,-1.5806,-2.9558,0.001
0.02091,1.0167,-0.035283,0,-1.6898,-2.7513,0.001
0.029018,1.015,-0.037966,0,-1.799,-2.5469,0.001
0.038365,1.0128,-0.03983,0,-1.9081,-2.3425,0.001
0.048883,1.0102,-0.040573,0,-2.0173,-2.1381,0.001
0.060395,1.0075,-0.039912,0,-2.1265,-1.9336,0.001
0.072617,1.0048,-0.037646,0,-2.2357,-1.7292,0.001
0.085171,1.0023,-0.033712,0,-2.3449,-1.5248,0.001
0.097596,1.0005,-0.028294,0,-2.4541,-1.3204,0.001
0.10946,0.99943,-0.021762,0,-2.5633,-1.116,0.001
0.12026,0.99912,-0.014902,0,-2.6724,-0.91153,0.001
0.1296,0.99938,-0.0083987,-2.9835e-21,-2.7816,-0.70711,0.001
0.13598,0.99981,-0.0032401,1.5931e-20,-2.8962,-0.5511,0.001
0.1358,1,0,0,-3,-0.54997,0.001
-0.01143,1.0211,-0.0081063,0,-0.70711,-4.3867,0.001
-0.012828,1.0214,-0.0051293,-1.2811e-21,-0.60007,-4.5988,0.001
-0.014132,1.022,-0.002461,8.6663e-23,-0.49086,-4.8027,0.001
-0.014074,1.0218,0,-6.0971e-22,-0.48954,-5,0.001
-0.009797,1.0211,-0.011242,0,-0.81629,-4.1823,0.001
-0.0078676,1.0212,-0.01455,0,-0.92548,-3.9779,0.001
-0.0055056,1.0214,-0.018081,0,-1.0347,-3.7735,0.001
-0.0025723,1.0216,-0.021832,0,-1.1438,-3.569,0.001
0.0010849,1.0216,-0.025768,0,-1.253,-3.3646,0.001
0.005628,1.0214,-0.029819,0,-1.3622,-3.1602,0.001
0.01122,1.0208,-0.033862,0,-1.4714,-2.9558,0.001
0.01801,1.0197,-0.037716,0,-1.5806,-2.7513,0.001
0.026111,1.0181,-0.041132,0,-1.6898,-2.5469,0.001
0.035575,1.0158,-0.043802,0,-1.799,-2.3425,0.001
0.046356,1.0131,-0.045377,0,-1.9081,-2.1381,0.001
0.058289,1.0099,-0.045506,0,-2.0173,-1.9336,0.001
0.071068,1.0066,-0.043905,0,-2.1265,-1.7292,0.001
0.084264,1.0034,-0.040414,0,-2.2357,-1.5248,0.001
0.097336,1.0009,-0.035134,0,-2.3449,-1.3204,0.001
0.10975,0.99917,-0.028359,0,-2.4541,-1.116,0.001
0.12094,0.99845,-0.020889,0,-2.5633,-0.91153,0.001
0.13039,0.99859,-0.013422,-1.7826e-20,-2.6724,-0.70711,0.001
0.13647,0.99927,-0.0069473,-9.3816e-21,-2.7923,-0.55222,0.001
0.14151,0.99979,-0.0025,-6.5792e-21,-2.9003,-0.39426,0.001
0.14135,1,0,0,-3,-0.39284,0.001
-0.011569,1.0228,-0.011118,0,-0.70711,-4.1823,0.001
-0.013013,1.0226,-0.0078481,3.6489e-22,-0.60095,-4.3982,0.001
-0.014284,1.0228,-0.0049682,-9.3129e-22,-0.49218,-4.6053,0.001
-0.015529,1.0234,-0.0023774,-3.2145e-23,-0.38216,-4.8053,0.001
-0.015463,1.0231,0,-6.3889e-22,-0.38075,-5,0.001
-0.0097831,1.0231,-0.014576,0,-0.81629,-3.9779,0.001
-0.0076184,1.0235,-0.018248,0,-0.92548,-3.7735,0.001
-0.0049061,1.0239,-0.022209,0,-1.0347,-3.569,0.001
-0.0014842,1.0242,-0.026441,0,-1.1438,-3.3646,0.001
0.0028248,1.0243,-0.03089,0,-1.253,-3.1602,0.001
0.008206,1.024,-0.035447,0,-1.3622,-2.9558,0.001
0.014839,1.0231,-0.039938,0,-1.4714,-2.7513,0.001
0.022873,1.0215,-0.044113,0,-1.5806,-2.5469,0.001
0.0324,1.0193,-0.04764,0,-1.6898,-2.3425,0.001
0.043411,1.0163,-0.050125,0,-1.799,-2.1381,0.001
0.055761,1.0127,-0.051144,0,-1.9081,-1.9336,0.001
0.069139,1.0088,-0.050317,0,-2.0173,-1.7292,0.001
0.08307,1.0049,-0.047379,0,-2.1265,-1.5248,0.001
0.096926,1.0015,-0.04233,0,-2.2357,-1.3204,0.001
0.11007,0.99892,-0.03538,0,-2.3449,-1.116,0.001
0.1218,0.99758,-0.027325,0,-2.4541,-0.91153,0.001
0.13151,0.99743,-0.018897,7.3744e-20,-2.5633,-0.70711,0.001
0.13735,0.99832,-0.011132,-1.164e-20,-2.6885,-0.55334,0.001
0.14199,0.99921,-0.0053845,-7.2883e-21,-2.8006,-0.39567,0.001
0.14583,0.99978,-0.0017888,-2.5913e-21,-2.9031,-0.2368,0.001
0.14568,1,0,0,-3,-0.2357,0.001
-0.01175,1.0249,-0.014404,0,-0.70711,-3.9779,0.001
-0.013277,1.0242,-0.010746,1.5464e-21,-0.60183,-4.1976,0.001
-0.014532,1.024,-0.0075944,-1.3133e-22,-0.49351,-4.408,0.001
-0.015712,1.0241,-0.0047968,3.561e-22,-0.38357,-4.6107,0.001
-0.016898,1.0247,-0.0022887,-3.7108e-22,-0.27318,-4.8074,0.001
-0.016823,1.0244,0,0,-0.27196,-5,0.001
-0.0097618,1.0256,-0.01828,0,-0.81629,-3.7735,0.001
-0.0072982,1.0263,-0.022421,0,-0.92548,-3.569,0.001
-0.0041482,1.0269,-0.026918,0,-1.0347,-3.3646,0.001
-0.00012,1.0273,-0.031738,0,-1.1438,-3.1602,0.001
0.0049936,1.0273,-0.036792,0,-1.253,-2.9558,0.001
0.011403,1.0267,-0.041919,0,-1.3622,-2.7513,0.001
0.0193,1.0253,-0.046871,0,-1.4714,-2.5469,0.001
0.028822,1.0231,-0.051303,0,-1.5806,-2.3425,0.001
0.040011,1.02,-0.054778,0,-1.6898,-2.1381,0.001
0.052759,1.016,-0.056797,0,-1.799,-1.9336,0.001
0.066764,1.0114,-0.056875,0,-1.9081,-1.7292,0.001
0.081518,1.0067,-0.054619,0,-2.0173,-1.5248,0.001
0.096305,1.0023,-0.049911,0,-2.1265,-1.3204,0.001
0.11035,0.99871,-0.042858,0,-2.2357,-1.116,0.001
0.12282,0.99653,-0.034237,0,-2.3449,-0.91153,0.001
0.13295,0.9959,-0.024826,-1.1505e-20,-2.4541,-0.70711,0.001
0.13862,0.99693,-0.015702,7.9486e-20,-2.5846,-0.55447,0.001
0.1429,0.99817,-0.0086489,2.7738e-20,-2.7009,-0.39709,0.001
0.14633,0.99917,-0.0038782,-4.915e-21,-2.8063,-0.2379,0.001
0.14874,0.99978,-0.0010836,6.3262e-21,-2.9046,-0.078976,0.001
0.14859,1,0,0,-3,-0.078567,0.001
-0.011983,1.0277,-0.018052,0,-0.70711,-3.7735,0.001
-0.013629,1.0265,-0.013897,3.2045e-21,-0.6027,-3.9969,0.001
-0.014891,1.0257,-0.010385,8.6446e-22,-0.49483,-4.2106,0.001
-0.016017,1.0254,-0.0073253,2.1116e-22,-0.38499,-4.416,0.001
-0.017114,1.0255,-0.0046162,-2.2969e-22,-0.2744,-4.6147,0.001
-0.01823,1.026,-0.0021949,0,-0.16399,-4.8087,0.001
-0.018143,1.0257,0,0,-0.16318,-5,0.001
-0.0097299,1.0287,-0.022463,0,-0.81629,-3.569,0.001
-0.0068874,1.0296,-0.027191,0,-0.92548,-3.3646,0.001
-0.0031872,1.0304,-0.032349,0,-1.0347,-3.1602,0.001
0.001599,1.0307,-0.037872,0,-1.1438,-2.9558,0.001
0.0077132,1.0305,-0.043622,0,-1.253,-2.7513,0.001
0.015391,1.0294,-0.049363,0,-1.3622,-2.5469,0.001
0.024826,1.0274,-0.054742,0,-1.4714,-2.3425,0.001
0.036122,1.0242,-0.059288,0,-1.5806,-2.1381,0.001
0.049227,1.0199,-0.062427,0,-1.6898,-1.9336,0.001
0.063868,1.0147,-0.063561,0,-1.799,-1.7292,0.001
0.079523,1.009,-0.062147,0,-1.9081,-1.5248,0.001
0.095393,1.0034,-0.057917,0,-2.0173,-1.3204,0.001
0.11056,0.99859,-0.050849,0,-2.1265,-1.116,0.001
0.12399,0.99534,-0.041683,0,-2.2357,-0.91153,0.001
0.13474,0.99399,-0.031248,-6.88e-20,-2.3449,-0.70711,0.001
0.14031,0.99506,-0.020654,4.5112e-20,-2.4808,-0.55559,0.001
0.14427,0.99664,-0.012216,5.4679e-20,-2.6012,-0.39851,0.001
0.14731,0.99806,-0.0062592,1.1726e-20,-2.7094,-0.239,0.001
0.14927,0.99915,-0.0023638,-3.8352e-21,-2.8092,-0.079385,0.001
0.15019,0.99978,-0.00038908,-4.0837e-21,-2.9046,0.078976,0.001
0.15003,1,0,0,-3,0.078567,0.001
-0.012276,1.031,-0.022167,-2.8282e-21,-0.70711,-3.569,0.001
-0.014086,1.0293,-0.01738,-3.652e-22,-0.60358,-3.7963,0.001
-0.015372,1.028,-0.013408,2.2304e-21,-0.49616,-4.0133,0.001
-0.016459,1.0272,-0.010003,-1.7776e-21,-0.3864,-4.2213,0.001
