0.000000000000000000e+00,0.000000000000000000e+00
3.745000000000000284e+01,0.000000000000000000e+00
7.490000000000000568e+01,0.000000000000000000e+00
7.509999999999999432e+01,5.261858126638730981e-01
7.517445328031809026e+01,6.375078413660699717e-01
7.524890656063617200e+01,7.368570137630400252e-01
7.532335984095426795e+01,8.223674808597288832e-01
7.539781312127236390e+01,8.924332945113300219e-01
7.547226640159044564e+01,9.457385682858242548e-01
7.554671968190854159e+01,9.812821907586913861e-01
7.562117296222663754e+01,9.983966271063235975e-01
7.569562624254471928e+01,9.967604558906786316e-01
7.577007952286281522e+01,9.764044055853289272e-01
7.584453280318091117e+01,9.377107774726016753e-01
7.591898608349900712e+01,8.814062657502167442e-01
7.599343936381708886e+01,8.085483096909892309e-01
7.606789264413518481e+01,7.205052341718655162e-01
7.614234592445328076e+01,6.189305515474574637e-01
7.621679920477136250e+01,5.057319074973933848e-01
7.629125248508945845e+01,3.830352540668334194e-01
7.636570576540755440e+01,2.531449227562474480e-01
7.644015904572563613e+01,1.185003475165771203e-01
7.651461232604373208e+01,-1.836974957690320695e-02
7.658906560636182803e+01,-1.548948495459936958e-01
7.666351888667990977e+01,-2.885109127069094281e-01
7.673797216699800572e+01,-4.167085331818063398e-01
7.681242544731610167e+01,-5.370800673480914389e-01
7.688687872763418341e+01,-6.473648511193053068e-01
7.696133200795227935e+01,-7.454916568444807101e-01
7.703578528827037530e+01,-8.296175924548380154e-01
7.711023856858845704e+01,-8.981627123038306015e-01
7.718469184890655299e+01,-9.498396896840441972e-01
7.725914512922464894e+01,-9.836779937497157622e-01
7.733359840954273068e+01,-9.990421167848572148e-01
7.740805168986082663e+01,-9.956435094957668541e-01
7.748250497017892258e+01,-9.735460001745374070e-01
7.755695825049701853e+01,-9.331645959577706817e-01
7.763141153081510026e+01,-8.752576886937215583e-01
7.770586481113319621e+01,-8.009128117972997840e-01
7.778031809145129216e+01,-7.115262155894477303e-01
7.785477137176937390e+01,-6.087766447107280099e-01
7.792922465208746985e+01,-4.945938100881757116e-01
7.800367793240556580e+01,-3.711221475745793419e-01
7.807813121272364754e+01,-2.406805438990418655e-01
7.815258449304174349e+01,-1.057187863044683068e-01
7.822703777335983943e+01,3.122844622085134067e-02
7.830149105367792117e+01,1.675891860397651090e-01
7.837594433399601712e+01,3.008024802704576950e-01
7.845039761431411307e+01,4.283664873256126659e-01
7.852485089463219481e+01,5.478854632989000883e-01
7.859930417495029076e+01,6.571147557606185075e-01
7.867375745526838671e+01,7.540029599466110399e-01
7.874821073558646845e+01,8.367304456168721538e-01
7.882266401590456439e+01,9.037435310216992423e-01
7.889711729622266034e+01,9.537836621636972545e-01
7.897157057654075629e+01,9.859110493480855997e-01
7.904602385685883803e+01,9.995223171098707171e-01
7.912047713717693398e+01,9.943618360395468647e-01
7.919493041749502993e+01,9.705265236874746071e-01
7.926938369781311167e+01,9.284640243824984207e-01
7.934383697813120762e+01,8.689643021491206820e-01
7.941829025844930356e+01,7.931448046142984820e-01
7.949274353876738530e+01,7.024294765363797710e-01
7.956719681908548125e+01,5.985220170972147535e-01
7.964165009940357720e+01,4.833738832047536627e-01
7.971610337972165894e+01,3.591476397271481935e-01
7.979055666003975489e+01,2.281763449673493982e-01
7.986500994035785084e+01,9.291973414823452571e-02
7.993946322067593258e+01,-4.408197618603733325e-02
8.001391650099402852e+01,-1.802557952658347395e-01
8.008836978131212447e+01,-3.130442807154172891e-01
8.016282306163020621e+01,-4.399535691622658562e-01
8.023727634194830216e+01,-5.586002127869517109e-01
8.031172962226639811e+01,-6.667559421894125871e-01
8.038618290258449406e+01,-7.623895148927748444e-01
8.046063618290257580e+01,-8.437048635396876550e-01
8.053508946322067175e+01,-9.091748273305714223e-01
8.060954274353876770e+01,-9.575698332030824211e-01
8.068399602385684943e+01,-9.879809880995906735e-01
8.075844930417494538e+01,-9.998371486332608971e-01
8.083290258449304133e+01,-9.929156475721151454e-01
8.090735586481112307e+01,-9.673464756899826655e-01
8.098180914512921902e+01,-9.236098404461672295e-01
8.105626242544731497e+01,-8.625271473435816016e-01
8.113071570576539671e+01,-7.852455733419421158e-01
8.120516898608349265e+01,-6.932165220484273194e-01
8.127962226640158860e+01,-5.881683653128367828e-01
8.135407554671967034e+01,-4.720739831597191016e-01
8.142852882703776629e+01,-3.471137116809172585e-01
8.150298210735586224e+01,-2.156343947537894545e-01
8.157743538767394398e+01,-8.010530862332229662e-02
8.165188866799203993e+01,5.692821288377917371e-02
8.172634194831013588e+01,1.928925815611518269e-01
8.180079522862823183e+01,3.252342886624297602e-01
8.187524850894631356e+01,4.514678616341826767e-01
8.194970178926440951e+01,5.692225430801602926e-01
8.202415506958250546e+01,6.762868152922831833e-01
8.209860834990058720e+01,7.706499341456281016e-01
8.217306163021868315e+01,8.505396923209513904e-01
8.224751491053677910e+01,9.144557026342414741e-01
8.232196819085486084e+01,9.611975763884048618e-01
8.239642147117295679e+01,9.898874675373496856e-01
8.247087475149105273e+01,9.999865592668344405e-01
8.254532803180913447e+01,9.913051833622198439e-01
8.261978131212723042e+01,9.640063823141125088e-01
8.269423459244532637e+01,9.186028472629911290e-01
8.276868787276340811e+01,8.559472892904189667e-01
8.284314115308150406e+01,7.772164248909286810e-01
8.291759443339960001e+01,6.838888763889477973e-01
8.299204771371768175e+01,5.777174023468477637e-01
8.306650099403577769e+01,4.606959794970500455e-01
8.314095427435387364e+01,3.350223544232068251e-01
8.321540755467196959e+01,2.030567682968492660e-01
8.328986083499005133e+01,6.727762984866872409e-02
8.336431411530814728e+01,-6.976503093205017880e-02
8.343876739562622902e+01,-2.054974541968049295e-01
8.351322067594432497e+01,-3.373704873010934246e-01
8.358767395626242092e+01,-4.629074597266225610e-01
8.366212723658051686e+01,-5.797506967369947528e-01
8.373658051689859860e+01,-6.857057982069267865e-01
8.381103379721669455e+01,-7.787828510367039714e-01
8.388548707753479050e+01,-8.572338011530508117e-01
8.395994035785287224e+01,-9.195852832233326613e-01
8.403439363817096819e+01,-9.646662915174151198e-01
8.410884691848906414e+01,-9.916301722384706085e-01
8.418330019880714588e+01,-9.999705242909255887e-01
8.425775347912524182e+01,-9.895307098576751059e-01
8.433220675944333777e+01,-9.605067961710759272e-01
8.440666003976141951e+01,-9.134438732291434437e-01
8.448111332007951546e+01,-8.492258166128905383e-01
8.455556660039761141e+01,-7.690586876664722293e-01
8.463001988071570736e+01,-6.744480827967048731e-01
8.470447316103378910e+01,-5.671708572884256450e-01
8.477892644135188505e+01,-4.492417546827989216e-01
8.485337972166996678e+01,-3.228755684428760708e-01
8.492783300198806273e+01,-1.904455465375732015e-01
8.500228628230615868e+01,-5.443882013593235453e-02
8.507673956262425463e+01,8.259030650711876587e-02
8.515119284294233637e+01,2.180683277239284512e-01
8.522564612326043232e+01,3.494508687236399513e-01
8.530009940357852827e+01,4.742704707828681032e-01
8.537455268389661001e+01,5.901829318972449112e-01
8.544900596421470595e+01,6.950113325830289401e-01
8.552345924453280190e+01,7.867869199925249246e-01
8.559791252485088364e+01,8.637860825101844053e-01
8.567236580516897959e+01,9.245627204198514359e-01
8.574681908548707554e+01,9.679754046987110172e-01
8.582127236580515728e+01,9.932088138762366070e-01
8.589572564612325323e+01,9.997890463584865328e-01
8.597017892644134918e+01,9.875925206412772273e-01
8.604463220675944513e+01,9.568482962598172659e-01
8.611908548707752686e+01,9.081337718856996588e-01
8.619353876739562281e+01,8.423638413640869294e-01
8.626799204771370455e+01,7.607737113485203428e-01
8.634244532803180050e+01,6.648957032305421455e-01
8.641689860834989645e+01,5.565304750405981604e-01
8.649135188866799240e+01,4.377132037936424247e-01
8.656580516898607414e+01,3.106753633993459274e-01
8.664025844930417009e+01,1.778028159752756410e-01
8.671471172962226603e+01,4.159100363836130271e-02
8.678916500994034777e+01,-9.540191769493057417e-02
8.686361829025844372e+01,-2.306031223187355872e-01
8.693807157057653967e+01,-3.614734342571384040e-01
8.701252485089462141e+01,-4.855550148173612968e-01
8.708697813121271736e+01,-6.005175225702077402e-01
8.716143141153081331e+01,-7.042018788400902229e-01
8.723588469184889505e+01,-7.946608167572253301e-01
8.731033797216699099e+01,-8.701954523315990064e-01
8.738479125248508694e+01,-9.293871907175983438e-01
8.745924453280318289e+01,-9.711243684466870363e-01
8.753369781312126463e+01,-9.946231312678093239e-01
8.760815109343936058e+01,-9.994421554946479880e-01
8.768260437375744232e+01,-9.854909363822326185e-01
8.775705765407553827e+01,-9.530314878712199400e-01
8.783151093439363422e+01,-9.026734217774211588e-01
8.790596421471173016e+01,-8.353624988429446674e-01
8.798041749502981190e+01,-7.523628666684533117e-01
8.805487077534790785e+01,-6.552333181109610827e-01
8.812932405566600380e+01,-5.457980160315529794e-01
8.820377733598408554e+01,-4.261122342033454302e-01
8.827823061630218149e+01,-2.984237577901057703e-01
8.835268389662027744e+01,-1.651306683223340843e-01
8.842713717693835918e+01,-2.873630599935673643e-02
8.850159045725645512e+01,1.081977448421744814e-01
8.857604373757455107e+01,2.430997641266207654e-01
8.865049701789263281e+01,3.734361947941715054e-01
8.872495029821072876e+01,4.967592248267426180e-01
8.879940357852882471e+01,6.107527589202492724e-01
8.887385685884692066e+01,7.132759164221462722e-01
8.894831013916500240e+01,8.024032386116465299e-01
8.902276341948309835e+01,8.764608502009453295e-01
8.909721669980118008e+01,9.340578959184163699e-01
8.917166998011927603e+01,9.741126617721138636e-01
8.924612326043737198e+01,9.958728904174408703e-01
8.932057654075546793e+01,9.989299090917515000e-01
8.939502982107354967e+01,9.832263047831032443e-01
8.946948310139164562e+01,9.490570024879614319e-01
8.954393638170974157e+01,8.970637263074021650e-01
8.961838966202782331e+01,8.282229474064135566e-01
8.969284294234591925e+01,7.438275451822988771e-01
8.976729622266401520e+01,6.454625260586432933e-01
8.984174950298209694e+01,5.349752559233781346e-01
8.991620278330019289e+01,4.144407652671899256e-01
8.999065606361828884e+01,2.861227786167571119e-01
9.006510934393637058e+01,1.524312001581200615e-01
9.013956262425446653e+01,1.587685400078975989e-02
9.021401590457256248e+01,-1.209756709069747110e-01
